# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-03 19:27:41 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
"#    USGS 08331160 RIO GRANDE NEAR BOSQUE FARMS, NM"
# -----------------------------------------------------------------------------------
#
# Data provided for site 08331160
#            TS   parameter     statistic     Description
"#         99876       00060     00003     Discharge, cubic feet per second (Mean)"
USGS    08331160        2016-06-23      821     A
USGS    08331160        2016-06-24      529     A:e
USGS    08331160        2016-06-25      404     A:e
USGS    08331160        2016-06-26      446     A:e
USGS    08331160        2016-06-27      476     A:e
USGS    08331160        2016-06-28      485     A
USGS    08331160        2016-06-29      431     A
USGS    08331160        2016-06-30      393     A
USGS    08331160        2016-07-01      291     A
USGS    08331160        2016-07-02      266     A
USGS    08331160        2016-07-03      337     A
USGS    08331160        2016-07-04      315     A
USGS    08331160        2016-07-05      289     A
USGS    08331160        2016-07-06      300     A
USGS    08331160        2016-07-07      241     A
USGS    08331160        2016-07-08      231     A
USGS    08331160        2016-07-09      191     A
USGS    08331160        2016-07-10      185     A
USGS    08331160        2016-07-11      180     A
USGS    08331160        2016-07-12      193     A
USGS    08331160        2016-07-13      166     A
USGS    08331160        2016-07-14      141     A
USGS    08331160        2016-07-15      135     A
USGS    08331160        2016-07-16      134     A
USGS    08331160        2016-07-17      137     A
USGS    08331160        2016-07-18      153     A
USGS    08331160        2016-07-19      154     A
USGS    08331160        2016-07-20      138     A
USGS    08331160        2016-07-21      123     A
USGS    08331160        2016-07-22      125     A
USGS    08331160        2016-07-23      128     A
USGS    08331160        2016-07-24      131     A
USGS    08331160        2016-07-25      134     A
USGS    08331160        2016-07-26      128     A
USGS    08331160        2016-07-27      110     A
USGS    08331160        2016-07-28      106     A
USGS    08331160        2016-07-29      103     A
USGS    08331160        2016-07-30      191     A
USGS    08331160        2016-07-31      645     A
USGS    08331160        2016-08-01      356     A
USGS    08331160        2016-08-02      267     A
USGS    08331160        2016-08-03      222     A
USGS    08331160        2016-08-04      195     A
USGS    08331160        2016-08-05      497     A
USGS    08331160        2016-08-06      351     A
USGS    08331160        2016-08-07      320     A
USGS    08331160        2016-08-08      349     A
USGS    08331160        2016-08-09      411     A
USGS    08331160        2016-08-10      345     A
USGS    08331160        2016-08-11      257     A
USGS    08331160        2016-08-12      104     A
USGS    08331160        2016-08-13      89.1    A
USGS    08331160        2016-08-14      90.4    A
USGS    08331160        2016-08-15      92.9    A
USGS    08331160        2016-08-16      74.4    A
USGS    08331160        2016-08-17      78.7    A
USGS    08331160        2016-08-18      79.3    A
USGS    08331160        2016-08-19      85.5    A
USGS    08331160        2016-08-20      76.5    A
USGS    08331160        2016-08-21      76.9    A
USGS    08331160        2016-08-22      125     A
USGS    08331160        2016-08-23      325     A:e
USGS    08331160        2016-08-24      141     A:e
USGS    08331160        2016-08-25      121     A:e
USGS    08331160        2016-08-26      97.0    A
USGS    08331160        2016-08-27      88.8    A
USGS    08331160        2016-08-28      90.7    A
USGS    08331160        2016-08-29      82.2    A
USGS    08331160        2016-08-30      60.7    A
USGS    08331160        2016-08-31      51.3    A
USGS    08331160        2016-09-01      47.1    A
USGS    08331160        2016-09-02      43.0    A
USGS    08331160        2016-09-03      40.2    A
USGS    08331160        2016-09-04      42.6    A
USGS    08331160        2016-09-05      40.5    A
USGS    08331160        2016-09-06      37.8    A
USGS    08331160        2016-09-07      82.6    A
USGS    08331160        2016-09-08      50.2    A
USGS    08331160        2016-09-09      36.9    A
USGS    08331160        2016-09-10      32.5    A
USGS    08331160        2016-09-11      31.7    A
USGS    08331160        2016-09-12      152     A
USGS    08331160        2016-09-13      58.2    A
USGS    08331160        2016-09-14      42.1    A
USGS    08331160        2016-09-15      34.0    A
USGS    08331160        2016-09-16      29.7    A
USGS    08331160        2016-09-17      27.9    A
USGS    08331160        2016-09-18      25.1    A
USGS    08331160        2016-09-19      24.3    A
USGS    08331160        2016-09-20      23.9    A
USGS    08331160        2016-09-21      22.6    A
USGS    08331160        2016-09-22      24.2    A
USGS    08331160        2016-09-23      24.5    A
USGS    08331160        2016-09-24      28.6    A
USGS    08331160        2016-09-25      24.6    A
USGS    08331160        2016-09-26      25.3    A
USGS    08331160        2016-09-27      29.1    A
USGS    08331160        2016-09-28      30.1    A
USGS    08331160        2016-09-29      32.8    A
USGS    08331160        2016-09-30      35.9    A
USGS    08331160        2016-10-01      49.5    A
USGS    08331160        2016-10-02      59.6    A
USGS    08331160        2016-10-03      59.9    A
USGS    08331160        2016-10-04      41.8    A
USGS    08331160        2016-10-05      31.9    A
USGS    08331160        2016-10-06      30.4    A
USGS    08331160        2016-10-07      37.8    A
USGS    08331160        2016-10-08      30.2    A
USGS    08331160        2016-10-09      122     A
USGS    08331160        2016-10-10      183     A
USGS    08331160        2016-10-11      92.7    A
USGS    08331160        2016-10-12      60.2    A
USGS    08331160        2016-10-13      52.9    A
USGS    08331160        2016-10-14      47.6    A
USGS    08331160        2016-10-15      41.2    A
USGS    08331160        2016-10-16      56.7    A
USGS    08331160        2016-10-17      54.1    A
USGS    08331160        2016-10-18      35.2    A
USGS    08331160        2016-10-19      30.5    A
USGS    08331160        2016-10-20      30.2    A
USGS    08331160        2016-10-21      29.7    A
USGS    08331160        2016-10-22      27.9    A
USGS    08331160        2016-10-23      26.0    A
USGS    08331160        2016-10-24      26.9    A
USGS    08331160        2016-10-25      28.3    A
USGS    08331160        2016-10-26      28.1    A
USGS    08331160        2016-10-27      35.3    A
USGS    08331160        2016-10-28      47.3    A
USGS    08331160        2016-10-29      83.9    A
USGS    08331160        2016-10-30      114     A:e
USGS    08331160        2016-10-31      215     A:e
USGS    08331160        2016-11-01      266     A:e
USGS    08331160        2016-11-02      338     A:e
USGS    08331160        2016-11-03      341     A:e
USGS    08331160        2016-11-04      347     A
USGS    08331160        2016-11-05      406     A
USGS    08331160        2016-11-06      507     A
USGS    08331160        2016-11-07      513     A
USGS    08331160        2016-11-08      422     A
USGS    08331160        2016-11-09      457     A
USGS    08331160        2016-11-10      428     A
USGS    08331160        2016-11-11      434     A
USGS    08331160        2016-11-12      457     A
USGS    08331160        2016-11-13      470     A
USGS    08331160        2016-11-14      512     A
USGS    08331160        2016-11-15      549     A
USGS    08331160        2016-11-16      573     A
USGS    08331160        2016-11-17      580     A:e
USGS    08331160        2016-11-18      584     A:e
USGS    08331160        2016-11-19      584     A:e
USGS    08331160        2016-11-20      641     A:e
USGS    08331160        2016-11-21      677     A:e
USGS    08331160        2016-11-22      877     A:e
USGS    08331160        2016-11-23      769     A:e
USGS    08331160        2016-11-24      784     A:e
USGS    08331160        2016-11-25      766     A:e
USGS    08331160        2016-11-26      765     A:e
USGS    08331160        2016-11-27      766     A:e
USGS    08331160        2016-11-28      758     A:e
USGS    08331160        2016-11-29      770     A:e
USGS    08331160        2016-11-30      769     A:e
USGS    08331160        2016-12-01      768     A:e
USGS    08331160        2016-12-02      773     A:e
USGS    08331160        2016-12-03      733     A:e
USGS    08331160        2016-12-04      629     A
USGS    08331160        2016-12-05      625     A:e
USGS    08331160        2016-12-06      634     A:e
USGS    08331160        2016-12-07      644     A:e
USGS    08331160        2016-12-08      662     A:e
USGS    08331160        2016-12-09      688     A
USGS    08331160        2016-12-10      695     A
USGS    08331160        2016-12-11      716     A
USGS    08331160        2016-12-12      716     A:e
USGS    08331160        2016-12-13      728     A
USGS    08331160        2016-12-14      765     A
USGS    08331160        2016-12-15      779     A
USGS    08331160        2016-12-16      775     A
USGS    08331160        2016-12-17      811     A
USGS    08331160        2016-12-18      822     A
USGS    08331160        2016-12-19      793     A
USGS    08331160        2016-12-20      787     A
USGS    08331160        2016-12-21      779     A
USGS    08331160        2016-12-22      821     A
USGS    08331160        2016-12-23      847     A
USGS    08331160        2016-12-24      694     A
USGS    08331160        2016-12-25      697     A
USGS    08331160        2016-12-26      700     A
USGS    08331160        2016-12-27      698     A:e
USGS    08331160        2016-12-28      681     A:e
USGS    08331160        2016-12-29      694     A:e
USGS    08331160        2016-12-30      723     A:e
USGS    08331160        2016-12-31      697     A:e
USGS    08331160        2017-01-01      721     A
USGS    08331160        2017-01-02      692     A
USGS    08331160        2017-01-03      703     A
USGS    08331160        2017-01-04      687     A
USGS    08331160        2017-01-05      647     A
USGS    08331160        2017-01-06      649     A
USGS    08331160        2017-01-07      642     A
USGS    08331160        2017-01-08      643     A
USGS    08331160        2017-01-09      661     A
USGS    08331160        2017-01-10      660     A
USGS    08331160        2017-01-11      641     A
USGS    08331160        2017-01-12      663     A
USGS    08331160        2017-01-13      667     A
USGS    08331160        2017-01-14      665     A
USGS    08331160        2017-01-15      838     A
USGS    08331160        2017-01-16      1140    A
USGS    08331160        2017-01-17      1030    A
USGS    08331160        2017-01-18      925     A
USGS    08331160        2017-01-19      953     A
USGS    08331160        2017-01-20      914     A
USGS    08331160        2017-01-21      925     A
USGS    08331160        2017-01-22      872     A
USGS    08331160        2017-01-23      806     A
USGS    08331160        2017-01-24      767     A
USGS    08331160        2017-01-25      765     A
USGS    08331160        2017-01-26      738     A
USGS    08331160        2017-01-27      694     A
USGS    08331160        2017-01-28      667     A
USGS    08331160        2017-01-29      656     A
USGS    08331160        2017-01-30      638     A:e
USGS    08331160        2017-01-31      639     A:e
USGS    08331160        2017-02-01      581     A:e
USGS    08331160        2017-02-02      602     A:e
USGS    08331160        2017-02-03      587     A
USGS    08331160        2017-02-04      601     A
USGS    08331160        2017-02-05      643     A
USGS    08331160        2017-02-06      643     A
USGS    08331160        2017-02-07      631     A
USGS    08331160        2017-02-08      642     A:e
USGS    08331160        2017-02-09      649     A:e
USGS    08331160        2017-02-10      678     A
USGS    08331160        2017-02-11      702     A
USGS    08331160        2017-02-12      759     A
USGS    08331160        2017-02-13      824     A
USGS    08331160        2017-02-14      955     A
USGS    08331160        2017-02-15      958     A
USGS    08331160        2017-02-16      948     A
USGS    08331160        2017-02-17      951     A
USGS    08331160        2017-02-18      1020    A
USGS    08331160        2017-02-19      1020    A
USGS    08331160        2017-02-20      1030    A
USGS    08331160        2017-02-21      1010    A
USGS    08331160        2017-02-22      1010    A
USGS    08331160        2017-02-23      990     A
USGS    08331160        2017-02-24      1000    A
USGS    08331160        2017-02-25      996     A
USGS    08331160        2017-02-26      970     A
USGS    08331160        2017-02-27      938     A
USGS    08331160        2017-02-28      893     A:e
USGS    08331160        2017-03-01      751     A:e
USGS    08331160        2017-03-02      664     A
USGS    08331160        2017-03-03      629     A
USGS    08331160        2017-03-04      637     A
USGS    08331160        2017-03-05      645     A
USGS    08331160        2017-03-06      636     A
USGS    08331160        2017-03-07      631     A
USGS    08331160        2017-03-08      609     A
USGS    08331160        2017-03-09      577     A
USGS    08331160        2017-03-10      596     A
USGS    08331160        2017-03-11      619     A
USGS    08331160        2017-03-12      653     A
USGS    08331160        2017-03-13      665     A
USGS    08331160        2017-03-14      710     A
USGS    08331160        2017-03-15      735     A
USGS    08331160        2017-03-16      970     A
USGS    08331160        2017-03-17      1130    A
USGS    08331160        2017-03-18      1520    A
USGS    08331160        2017-03-19      1590    A
USGS    08331160        2017-03-20      1610    A
USGS    08331160        2017-03-21      1880    A
USGS    08331160        2017-03-22      2200    A
USGS    08331160        2017-03-23      2480    A
USGS    08331160        2017-03-24      2710    A
USGS    08331160        2017-03-25      2870    A
USGS    08331160        2017-03-26      2970    A
USGS    08331160        2017-03-27      3110    A
USGS    08331160        2017-03-28      3290    A
USGS    08331160        2017-03-29      3360    A
USGS    08331160        2017-03-30      3300    A
USGS    08331160        2017-03-31      3340    A
USGS    08331160        2017-04-01      3440    A
USGS    08331160        2017-04-02      3400    A
USGS    08331160        2017-04-03      3450    A
USGS    08331160        2017-04-04      3450    A
USGS    08331160        2017-04-05      3230    A
USGS    08331160        2017-04-06      3120    A
USGS    08331160        2017-04-07      2700    A
USGS    08331160        2017-04-08      2250    A
USGS    08331160        2017-04-09      2130    A:e
USGS    08331160        2017-04-10      2100    A:e
USGS    08331160        2017-04-11      2130    A:e
USGS    08331160        2017-04-12      2210    A:e
USGS    08331160        2017-04-13      2210    A:e
USGS    08331160        2017-04-14      2140    A
USGS    08331160        2017-04-15      2280    A
USGS    08331160        2017-04-16      2700    A
USGS    08331160        2017-04-17      3150    A
USGS    08331160        2017-04-18      3330    A
USGS    08331160        2017-04-19      3250    A
USGS    08331160        2017-04-20      3250    A
USGS    08331160        2017-04-21      3290    A
USGS    08331160        2017-04-22      3360    A
USGS    08331160        2017-04-23      3380    A
USGS    08331160        2017-04-24      3590    A
USGS    08331160        2017-04-25      4010    A
USGS    08331160        2017-04-26      4120    A
USGS    08331160        2017-04-27      4100    A
USGS    08331160        2017-04-28      3940    A
USGS    08331160        2017-04-29      3940    A
USGS    08331160        2017-04-30      3970    A
USGS    08331160        2017-05-01      3880    A
USGS    08331160        2017-05-02      3600    A
USGS    08331160        2017-05-03      3330    A
USGS    08331160        2017-05-04      3050    A
USGS    08331160        2017-05-05      2760    A
USGS    08331160        2017-05-06      2570    A
USGS    08331160        2017-05-07      2610    A
USGS    08331160        2017-05-08      2630    A
USGS    08331160        2017-05-09      2890    A
USGS    08331160        2017-05-10      3930    A
USGS    08331160        2017-05-11      4000    A
USGS    08331160        2017-05-12      4300    A
USGS    08331160        2017-05-13      4350    A
USGS    08331160        2017-05-14      4390    A
USGS    08331160        2017-05-15      4380    A
USGS    08331160        2017-05-16      4330    A
USGS    08331160        2017-05-17      4370    A
USGS    08331160        2017-05-18      4430    A
USGS    08331160        2017-05-19      4450    A
USGS    08331160        2017-05-20      4590    A
USGS    08331160        2017-05-21      4590    A
USGS    08331160        2017-05-22      4510    A
USGS    08331160        2017-05-23      4150    A
USGS    08331160        2017-05-24      3690    A
USGS    08331160        2017-05-25      3260    A
USGS    08331160        2017-05-26      3020    A
USGS    08331160        2017-05-27      3060    A
USGS    08331160        2017-05-28      3120    A
USGS    08331160        2017-05-29      3060    A
USGS    08331160        2017-05-30      3170    A
USGS    08331160        2017-05-31      3330    A
USGS    08331160        2017-06-01      3330    A
USGS    08331160        2017-06-02      3230    A
USGS    08331160        2017-06-03      3080    A
USGS    08331160        2017-06-04      2940    A
USGS    08331160        2017-06-05      2940    A
USGS    08331160        2017-06-06      2800    A
USGS    08331160        2017-06-07      2770    A
USGS    08331160        2017-06-08      2680    A
USGS    08331160        2017-06-09      2800    A
USGS    08331160        2017-06-10      2910    A
USGS    08331160        2017-06-11      3030    A
USGS    08331160        2017-06-12      2860    A
USGS    08331160        2017-06-13      2540    A
USGS    08331160        2017-06-14      2300    A
USGS    08331160        2017-06-15      1930    A
USGS    08331160        2017-06-16      1550    A
USGS    08331160        2017-06-17      1180    A:e
USGS    08331160        2017-06-18      911     A:e
USGS    08331160        2017-06-19      710     A:e
USGS    08331160        2017-06-20      652     A:e
USGS    08331160        2017-06-21      560     A:e
USGS    08331160        2017-06-22      533     A:e
USGS    08331160        2017-06-23      528     A:e
USGS    08331160        2017-06-24      525     A
USGS    08331160        2017-06-25      571     A
USGS    08331160        2017-06-26      547     A
USGS    08331160        2017-06-27      476     A
USGS    08331160        2017-06-28      348     A
USGS    08331160        2017-06-29      277     A
USGS    08331160        2017-06-30      299     A
USGS    08331160        2017-07-01      274     A
USGS    08331160        2017-07-02      231     A
USGS    08331160        2017-07-03      218     A
USGS    08331160        2017-07-04      212     A
USGS    08331160        2017-07-05      221     A
USGS    08331160        2017-07-06      207     A
USGS    08331160        2017-07-07      170     A
USGS    08331160        2017-07-08      141     A
USGS    08331160        2017-07-09      145     A
USGS    08331160        2017-07-10      165     A
USGS    08331160        2017-07-11      182     A
USGS    08331160        2017-07-12      107     A
USGS    08331160        2017-07-13      90.4    A
USGS    08331160        2017-07-14      103     A
USGS    08331160        2017-07-15      111     A
USGS    08331160        2017-07-16      99.2    A
USGS    08331160        2017-07-17      112     A
USGS    08331160        2017-07-18      130     A
USGS    08331160        2017-07-19      109     A
USGS    08331160        2017-07-20      99.0    A
USGS    08331160        2017-07-21      102     A
USGS    08331160        2017-07-22      103     A
USGS    08331160        2017-07-23      99.7    A
USGS    08331160        2017-07-24      91.1    A
USGS    08331160        2017-07-25      80.5    A
USGS    08331160        2017-07-26      81.6    A
USGS    08331160        2017-07-27      83.8    A
USGS    08331160        2017-07-28      96.4    A
USGS    08331160        2017-07-29      133     A
USGS    08331160        2017-07-30      102     A
USGS    08331160        2017-07-31      248     A
USGS    08331160        2017-08-01      420     A
USGS    08331160        2017-08-02      205     A
USGS    08331160        2017-08-03      195     A
USGS    08331160        2017-08-04      215     A
USGS    08331160        2017-08-05      251     A
USGS    08331160        2017-08-06      316     A
USGS    08331160        2017-08-07      299     A
USGS    08331160        2017-08-08      153     A
USGS    08331160        2017-08-09      91.4    A
USGS    08331160        2017-08-10      91.8    A
USGS    08331160        2017-08-11      101     A
USGS    08331160        2017-08-12      417     A
USGS    08331160        2017-08-13      327     A
USGS    08331160        2017-08-14      163     A
USGS    08331160        2017-08-15      141     A
USGS    08331160        2017-08-16      103     A
USGS    08331160        2017-08-17      110     A
USGS    08331160        2017-08-18      88.1    A
USGS    08331160        2017-08-19      90.1    A
USGS    08331160        2017-08-20      88.1    A
USGS    08331160        2017-08-21      107     A
USGS    08331160        2017-08-22      103     A
USGS    08331160        2017-08-23      86.7    A
USGS    08331160        2017-08-24      86.4    A
USGS    08331160        2017-08-25      90.4    A
USGS    08331160        2017-08-26      86.2    A
USGS    08331160        2017-08-27      84.1    A
USGS    08331160        2017-08-28      85.1    A
USGS    08331160        2017-08-29      81.4    A
USGS    08331160        2017-08-30      159     A
USGS    08331160        2017-08-31      95.0    A
USGS    08331160        2017-09-01      81.5    A
USGS    08331160        2017-09-02      81.0    A
USGS    08331160        2017-09-03      80.8    A
USGS    08331160        2017-09-04      79.4    A
USGS    08331160        2017-09-05      81.5    A
USGS    08331160        2017-09-06      78.0    A
USGS    08331160        2017-09-07      80.5    A
USGS    08331160        2017-09-08      80.6    A
USGS    08331160        2017-09-09      87.1    A
USGS    08331160        2017-09-10      78.5    A
USGS    08331160        2017-09-11      80.6    A
USGS    08331160        2017-09-12      85.1    A
USGS    08331160        2017-09-13      95.7    A
USGS    08331160        2017-09-14      86.9    A
USGS    08331160        2017-09-15      87.6    A
USGS    08331160        2017-09-16      89.8    A
USGS    08331160        2017-09-17      99.3    A
USGS    08331160        2017-09-18      99.2    A
USGS    08331160        2017-09-19      97.1    A
USGS    08331160        2017-09-20      93.6    A
USGS    08331160        2017-09-21      95.0    A
USGS    08331160        2017-09-22      102     A
USGS    08331160        2017-09-23      100     A
USGS    08331160        2017-09-24      117     A
USGS    08331160        2017-09-25      142     A
USGS    08331160        2017-09-26      120     A
USGS    08331160        2017-09-27      331     A
USGS    08331160        2017-09-28      789     A:e
USGS    08331160        2017-09-29      1190    A:e
USGS    08331160        2017-09-30      1150    A:e
USGS    08331160        2017-10-01      2010    A:e
USGS    08331160        2017-10-02      1330    A:e
USGS    08331160        2017-10-03      1010    A:e
USGS    08331160        2017-10-04      913     A:e
USGS    08331160        2017-10-05      1730    A:e
USGS    08331160        2017-10-06      3140    A:e
USGS    08331160        2017-10-07      2000    A:e
USGS    08331160        2017-10-08      1640    A:e
USGS    08331160        2017-10-09      1440    A:e
USGS    08331160        2017-10-10      1300    A:e
USGS    08331160        2017-10-11      1200    A:e
USGS    08331160        2017-10-12      983     A:e
USGS    08331160        2017-10-13      960     A:e
USGS    08331160        2017-10-14      826     A:e
USGS    08331160        2017-10-15      666     A:e
USGS    08331160        2017-10-16      633     A:e
USGS    08331160        2017-10-17      634     A:e
USGS    08331160        2017-10-18      505     A:e
USGS    08331160        2017-10-19      437     A
USGS    08331160        2017-10-20      416     A
USGS    08331160        2017-10-21      385     A
USGS    08331160        2017-10-22      388     A
USGS    08331160        2017-10-23      423     A
USGS    08331160        2017-10-24      395     A
USGS    08331160        2017-10-25      354     A
USGS    08331160        2017-10-26      343     A
USGS    08331160        2017-10-27      340     A
USGS    08331160        2017-10-28      332     A
USGS    08331160        2017-10-29      359     A
USGS    08331160        2017-10-30      445     A
USGS    08331160        2017-10-31      507     A
USGS    08331160        2017-11-01      512     A
USGS    08331160        2017-11-02      512     A
USGS    08331160        2017-11-03      540     A:e
USGS    08331160        2017-11-04      602     A:e
USGS    08331160        2017-11-05      711     A:e
USGS    08331160        2017-11-06      776     A:e
USGS    08331160        2017-11-07      812     A:e
USGS    08331160        2017-11-08      914     A:e
USGS    08331160        2017-11-09      980     A:e
USGS    08331160        2017-11-10      1040    A:e
USGS    08331160        2017-11-11      1120    A:e
USGS    08331160        2017-11-12      1120    A:e
USGS    08331160        2017-11-13      1120    A:e
USGS    08331160        2017-11-14      899     A:e
USGS    08331160        2017-11-15      1120    A:e
USGS    08331160        2017-11-16      1350    A
USGS    08331160        2017-11-17      1150    A
USGS    08331160        2017-11-18      1150    A
USGS    08331160        2017-11-19      1300    A
USGS    08331160        2017-11-20      1290    A
USGS    08331160        2017-11-21      1200    A
USGS    08331160        2017-11-22      1340    A
USGS    08331160        2017-11-23      1390    A
USGS    08331160        2017-11-24      1410    A
USGS    08331160        2017-11-25      1420    A
USGS    08331160        2017-11-26      1410    A
USGS    08331160        2017-11-27      1420    A
USGS    08331160        2017-11-28      1420    A
USGS    08331160        2017-11-29      1410    A
USGS    08331160        2017-11-30      1440    A:e
USGS    08331160        2017-12-01      1530    A:e
USGS    08331160        2017-12-02      1530    A:e
USGS    08331160        2017-12-03      1520    A:e
USGS    08331160        2017-12-04      1500    A:e
USGS    08331160        2017-12-05      1490    A
USGS    08331160        2017-12-06      1490    A
USGS    08331160        2017-12-07      1480    A
USGS    08331160        2017-12-08      1440    A
USGS    08331160        2017-12-09      1340    A
USGS    08331160        2017-12-10      1300    A
USGS    08331160        2017-12-11      1290    A
USGS    08331160        2017-12-12      1270    A
USGS    08331160        2017-12-13      1270    A
USGS    08331160        2017-12-14      1270    A
USGS    08331160        2017-12-15      1260    A
USGS    08331160        2017-12-16      1170    A
USGS    08331160        2017-12-17      1060    A
USGS    08331160        2017-12-18      1030    A
USGS    08331160        2017-12-19      1010    A
USGS    08331160        2017-12-20      1020    A
USGS    08331160        2017-12-21      1070    A
USGS    08331160        2017-12-22      1040    A
USGS    08331160        2017-12-23      868     A
USGS    08331160        2017-12-24      765     A
USGS    08331160        2017-12-25      756     A
USGS    08331160        2017-12-26      737     A
USGS    08331160        2017-12-27      736     A
USGS    08331160        2017-12-28      721     A
USGS    08331160        2017-12-29      690     A
USGS    08331160        2017-12-30      672     A
USGS    08331160        2017-12-31      645     A
USGS    08331160        2018-01-01      652     A
USGS    08331160        2018-01-02      651     A
USGS    08331160        2018-01-03      649     A
USGS    08331160        2018-01-04      653     A
USGS    08331160        2018-01-05      676     A
USGS    08331160        2018-01-06      688     A
USGS    08331160        2018-01-07      727     A
USGS    08331160        2018-01-08      738     A
USGS    08331160        2018-01-09      727     A
USGS    08331160        2018-01-10      693     A
USGS    08331160        2018-01-11      653     A
USGS    08331160        2018-01-12      632     A
USGS    08331160        2018-01-13      628     A
USGS    08331160        2018-01-14      642     A
USGS    08331160        2018-01-15      639     A
USGS    08331160        2018-01-16      640     A
USGS    08331160        2018-01-17      630     A
USGS    08331160        2018-01-18      624     A
USGS    08331160        2018-01-19      623     A
USGS    08331160        2018-01-20      602     A
USGS    08331160        2018-01-21      562     A
USGS    08331160        2018-01-22      487     A
USGS    08331160        2018-01-23      496     A
USGS    08331160        2018-01-24      584     A
USGS    08331160        2018-01-25      611     A:e
USGS    08331160        2018-01-26      596     A:e
USGS    08331160        2018-01-27      533     A:e
USGS    08331160        2018-01-28      520     A:e
USGS    08331160        2018-01-29      540     A:e
USGS    08331160        2018-01-30      535     A:e
USGS    08331160        2018-01-31      499     A:e
USGS    08331160        2018-02-01      506     A:e
USGS    08331160        2018-02-02      518     A:e
USGS    08331160        2018-02-03      532     A:e
USGS    08331160        2018-02-04      533     A:e
USGS    08331160        2018-02-05      531     A:e
USGS    08331160        2018-02-06      554     A:e
USGS    08331160        2018-02-07      564     A:e
USGS    08331160        2018-02-08      577     A:e
USGS    08331160        2018-02-09      577     A:e
USGS    08331160        2018-02-10      585     A:e
USGS    08331160        2018-02-11      642     A:e
USGS    08331160        2018-02-12      654     A
USGS    08331160        2018-02-13      663     A
USGS    08331160        2018-02-14      657     A
USGS    08331160        2018-02-15      699     A
USGS    08331160        2018-02-16      724     A
USGS    08331160        2018-02-17      655     A
USGS    08331160        2018-02-18      641     A
USGS    08331160        2018-02-19      631     A
USGS    08331160        2018-02-20      651     A
USGS    08331160        2018-02-21      656     A
USGS    08331160        2018-02-22      672     A
USGS    08331160        2018-02-23      630     A
USGS    08331160        2018-02-24      611     A
USGS    08331160        2018-02-25      610     A
USGS    08331160        2018-02-26      582     A
USGS    08331160        2018-02-27      536     A
USGS    08331160        2018-02-28      469     A
USGS    08331160        2018-03-01      511     A
USGS    08331160        2018-03-02      465     A
USGS    08331160        2018-03-03      495     A
USGS    08331160        2018-03-04      510     A
USGS    08331160        2018-03-05      475     A
USGS    08331160        2018-03-06      373     A:e
USGS    08331160        2018-03-07      245     A:e
USGS    08331160        2018-03-08      224     A:e
USGS    08331160        2018-03-09      220     A
USGS    08331160        2018-03-10      240     A
USGS    08331160        2018-03-11      235     A
USGS    08331160        2018-03-12      231     A
USGS    08331160        2018-03-13      223     A
USGS    08331160        2018-03-14      207     A
USGS    08331160        2018-03-15      183     A
USGS    08331160        2018-03-16      184     A
USGS    08331160        2018-03-17      182     A
USGS    08331160        2018-03-18      197     A
USGS    08331160        2018-03-19      260     A
USGS    08331160        2018-03-20      208     A
USGS    08331160        2018-03-21      182     A
USGS    08331160        2018-03-22      176     A
USGS    08331160        2018-03-23      176     A
USGS    08331160        2018-03-24      177     A
USGS    08331160        2018-03-25      177     A
USGS    08331160        2018-03-26      166     A
USGS    08331160        2018-03-27      140     A
USGS    08331160        2018-03-28      136     A
USGS    08331160        2018-03-29      136     A
USGS    08331160        2018-03-30      138     A
USGS    08331160        2018-03-31      137     A
USGS    08331160        2018-04-01      138     A
USGS    08331160        2018-04-02      136     A
USGS    08331160        2018-04-03      125     A
USGS    08331160        2018-04-04      122     A
USGS    08331160        2018-04-05      114     A
USGS    08331160        2018-04-06      105     A
USGS    08331160        2018-04-07      104     A
USGS    08331160        2018-04-08      103     A
USGS    08331160        2018-04-09      102     A
USGS    08331160        2018-04-10      101     A
USGS    08331160        2018-04-11      101     A
USGS    08331160        2018-04-12      102     A
USGS    08331160        2018-04-13      103     A
USGS    08331160        2018-04-14      103     A
USGS    08331160        2018-04-15      104     A
USGS    08331160        2018-04-16      104     A
USGS    08331160        2018-04-17      104     A
USGS    08331160        2018-04-18      104     A
USGS    08331160        2018-04-19      104     A
USGS    08331160        2018-04-20      104     A
USGS    08331160        2018-04-21      104     A
USGS    08331160        2018-04-22      105     A
USGS    08331160        2018-04-23      105     A
USGS    08331160        2018-04-24      105     A
USGS    08331160        2018-04-25      105     A
USGS    08331160        2018-04-26      104     A
USGS    08331160        2018-04-27      99.6    A
USGS    08331160        2018-04-28      100     A
USGS    08331160        2018-04-29      103     A
USGS    08331160        2018-04-30      102     A
USGS    08331160        2018-05-01      97.1    A
USGS    08331160        2018-05-02      96.7    A
USGS    08331160        2018-05-03      97.0    A
