# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-12 14:21:48 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
"#    USGS 08354900 RIO GRANDE FLOODWAY AT SAN ACACIA, NM"
# -----------------------------------------------------------------------------------
#
# Data provided for site 08354900
#            TS   parameter     statistic     Description
"#         99930       00060     00003     Discharge, cubic feet per second (Mean)"
USGS    08354900        2015-10-21      285     A
USGS    08354900        2015-10-22      416     A
USGS    08354900        2015-10-23      638     A
USGS    08354900        2015-10-24      763     A
USGS    08354900        2015-10-25      823     A
USGS    08354900        2015-10-26      711     A
USGS    08354900        2015-10-27      599     A
USGS    08354900        2015-10-28      563     A:e
USGS    08354900        2015-10-29      550     A:e
USGS    08354900        2015-10-30      488     A:e
USGS    08354900        2015-10-31      506     A
USGS    08354900        2015-11-01      530     A
USGS    08354900        2015-11-02      531     A
USGS    08354900        2015-11-03      523     A
USGS    08354900        2015-11-04      526     A
USGS    08354900        2015-11-05      519     A
USGS    08354900        2015-11-06      538     A
USGS    08354900        2015-11-07      599     A
USGS    08354900        2015-11-08      628     A
USGS    08354900        2015-11-09      690     A
USGS    08354900        2015-11-10      726     A
USGS    08354900        2015-11-11      763     A
USGS    08354900        2015-11-12      967     A
USGS    08354900        2015-11-13      1030    A
USGS    08354900        2015-11-14      1060    A
USGS    08354900        2015-11-15      1090    A
USGS    08354900        2015-11-16      1140    A
USGS    08354900        2015-11-17      1190    A
USGS    08354900        2015-11-18      1340    A
USGS    08354900        2015-11-19      1350    A
USGS    08354900        2015-11-20      1330    A
USGS    08354900        2015-11-21      1370    A
USGS    08354900        2015-11-22      1390    A
USGS    08354900        2015-11-23      1340    A
USGS    08354900        2015-11-24      1300    A
USGS    08354900        2015-11-25      1300    A
USGS    08354900        2015-11-26      1320    A
USGS    08354900        2015-11-27      1350    A
USGS    08354900        2015-11-28      1330    A
USGS    08354900        2015-11-29      1350    A
USGS    08354900        2015-11-30      1370    A
USGS    08354900        2015-12-01      1440    A
USGS    08354900        2015-12-02      1470    A
USGS    08354900        2015-12-03      1430    A
USGS    08354900        2015-12-04      1460    A
USGS    08354900        2015-12-05      1430    A
USGS    08354900        2015-12-06      1420    A
USGS    08354900        2015-12-07      1400    A
USGS    08354900        2015-12-08      1410    A
USGS    08354900        2015-12-09      1460    A
USGS    08354900        2015-12-10      1550    A
USGS    08354900        2015-12-11      1520    A
USGS    08354900        2015-12-12      1590    A
USGS    08354900        2015-12-13      1590    A
USGS    08354900        2015-12-14      1630    A
USGS    08354900        2015-12-15      1600    A
USGS    08354900        2015-12-16      1640    A
USGS    08354900        2015-12-17      1610    A
USGS    08354900        2015-12-18      1600    A
USGS    08354900        2015-12-19      1560    A
USGS    08354900        2015-12-20      1580    A
USGS    08354900        2015-12-21      1670    A
USGS    08354900        2015-12-22      1700    A
USGS    08354900        2015-12-23      1680    A
USGS    08354900        2015-12-24      1570    A
USGS    08354900        2015-12-25      1510    A
USGS    08354900        2015-12-26      1350    A
USGS    08354900        2015-12-27      1250    A
USGS    08354900        2015-12-28      1210    A
USGS    08354900        2015-12-29      1180    A
USGS    08354900        2015-12-30      1130    A
USGS    08354900        2015-12-31      1060    A
USGS    08354900        2016-01-01      984     A
USGS    08354900        2016-01-02      942     A
USGS    08354900        2016-01-03      898     A
USGS    08354900        2016-01-04      887     A
USGS    08354900        2016-01-05      893     A
USGS    08354900        2016-01-06      894     A
USGS    08354900        2016-01-07      908     A
USGS    08354900        2016-01-08      973     A
USGS    08354900        2016-01-09      944     A
USGS    08354900        2016-01-10      941     A
USGS    08354900        2016-01-11      989     A
USGS    08354900        2016-01-12      969     A
USGS    08354900        2016-01-13      972     A
USGS    08354900        2016-01-14      951     A
USGS    08354900        2016-01-15      911     A
USGS    08354900        2016-01-16      862     A
USGS    08354900        2016-01-17      827     A
USGS    08354900        2016-01-18      825     A
USGS    08354900        2016-01-19      817     A
USGS    08354900        2016-01-20      893     A
USGS    08354900        2016-01-21      896     A
USGS    08354900        2016-01-22      877     A
USGS    08354900        2016-01-23      869     A
USGS    08354900        2016-01-24      858     A
USGS    08354900        2016-01-25      853     A
USGS    08354900        2016-01-26      843     A
USGS    08354900        2016-01-27      805     A
USGS    08354900        2016-01-28      727     A
USGS    08354900        2016-01-29      733     A
USGS    08354900        2016-01-30      735     A
USGS    08354900        2016-01-31      722     A
USGS    08354900        2016-02-01      695     A
USGS    08354900        2016-02-02      688     A
USGS    08354900        2016-02-03      689     A
USGS    08354900        2016-02-04      698     A
USGS    08354900        2016-02-05      759     A
USGS    08354900        2016-02-06      734     A
USGS    08354900        2016-02-07      738     A
USGS    08354900        2016-02-08      728     A
USGS    08354900        2016-02-09      721     A:e
USGS    08354900        2016-02-10      733     A:e
USGS    08354900        2016-02-11      735     A:e
USGS    08354900        2016-02-12      726     A:e
USGS    08354900        2016-02-13      724     A
USGS    08354900        2016-02-14      726     A
USGS    08354900        2016-02-15      779     A
USGS    08354900        2016-02-16      789     A
USGS    08354900        2016-02-17      857     A
USGS    08354900        2016-02-18      859     A
USGS    08354900        2016-02-19      949     A
USGS    08354900        2016-02-20      1040    A
USGS    08354900        2016-02-21      1130    A
USGS    08354900        2016-02-22      1130    A
USGS    08354900        2016-02-23      1130    A
USGS    08354900        2016-02-24      1120    A
USGS    08354900        2016-02-25      1310    A
USGS    08354900        2016-02-26      1290    A
USGS    08354900        2016-02-27      1290    A
USGS    08354900        2016-02-28      1260    A
USGS    08354900        2016-02-29      1120    A
USGS    08354900        2016-03-01      972     A
USGS    08354900        2016-03-02      793     A
USGS    08354900        2016-03-03      794     A
USGS    08354900        2016-03-04      790     A
USGS    08354900        2016-03-05      791     A
USGS    08354900        2016-03-06      936     A
USGS    08354900        2016-03-07      1140    A
USGS    08354900        2016-03-08      992     A
USGS    08354900        2016-03-09      930     A
USGS    08354900        2016-03-10      815     A
USGS    08354900        2016-03-11      745     A
USGS    08354900        2016-03-12      870     A
USGS    08354900        2016-03-13      981     A
USGS    08354900        2016-03-14      976     A
USGS    08354900        2016-03-15      915     A
USGS    08354900        2016-03-16      829     A
USGS    08354900        2016-03-17      707     A
USGS    08354900        2016-03-18      675     A
USGS    08354900        2016-03-19      610     A:e
USGS    08354900        2016-03-20      574     A:e
USGS    08354900        2016-03-21      561     A:e
USGS    08354900        2016-03-22      539     A:e
USGS    08354900        2016-03-23      484     A
USGS    08354900        2016-03-24      571     A
USGS    08354900        2016-03-25      556     A
USGS    08354900        2016-03-26      592     A
USGS    08354900        2016-03-27      627     A
USGS    08354900        2016-03-28      635     A
USGS    08354900        2016-03-29      563     A
USGS    08354900        2016-03-30      524     A
USGS    08354900        2016-03-31      529     A
USGS    08354900        2016-04-01      443     A
USGS    08354900        2016-04-02      439     A
USGS    08354900        2016-04-03      420     A
USGS    08354900        2016-04-04      469     A
USGS    08354900        2016-04-05      463     A
USGS    08354900        2016-04-06      422     A
USGS    08354900        2016-04-07      354     A
USGS    08354900        2016-04-08      305     A
USGS    08354900        2016-04-09      387     A
USGS    08354900        2016-04-10      310     A
USGS    08354900        2016-04-11      357     A
USGS    08354900        2016-04-12      368     A
USGS    08354900        2016-04-13      350     A
USGS    08354900        2016-04-14      438     A
USGS    08354900        2016-04-15      447     A
USGS    08354900        2016-04-16      378     A
USGS    08354900        2016-04-17      374     A
USGS    08354900        2016-04-18      394     A
USGS    08354900        2016-04-19      350     A
USGS    08354900        2016-04-20      346     A
USGS    08354900        2016-04-21      462     A
USGS    08354900        2016-04-22      481     A
USGS    08354900        2016-04-23      536     A
USGS    08354900        2016-04-24      565     A
USGS    08354900        2016-04-25      589     A
USGS    08354900        2016-04-26      575     A
USGS    08354900        2016-04-27      587     A
USGS    08354900        2016-04-28      677     A
USGS    08354900        2016-04-29      644     A
USGS    08354900        2016-04-30      623     A
USGS    08354900        2016-05-01      590     A
USGS    08354900        2016-05-02      597     A
USGS    08354900        2016-05-03      639     A
USGS    08354900        2016-05-04      610     A
USGS    08354900        2016-05-05      542     A
USGS    08354900        2016-05-06      491     A
USGS    08354900        2016-05-07      478     A
USGS    08354900        2016-05-08      464     A
USGS    08354900        2016-05-09      506     A
USGS    08354900        2016-05-10      483     A
USGS    08354900        2016-05-11      457     A
USGS    08354900        2016-05-12      486     A
USGS    08354900        2016-05-13      539     A
USGS    08354900        2016-05-14      562     A
USGS    08354900        2016-05-15      555     A
USGS    08354900        2016-05-16      570     A
USGS    08354900        2016-05-17      688     A
USGS    08354900        2016-05-18      922     A
USGS    08354900        2016-05-19      1070    A
USGS    08354900        2016-05-20      1210    A
USGS    08354900        2016-05-21      1310    A
USGS    08354900        2016-05-22      1420    A
USGS    08354900        2016-05-23      1480    A
USGS    08354900        2016-05-24      1430    A
USGS    08354900        2016-05-25      1460    A
USGS    08354900        2016-05-26      1860    A
USGS    08354900        2016-05-27      2060    A
USGS    08354900        2016-05-28      2160    A
USGS    08354900        2016-05-29      2190    A
USGS    08354900        2016-05-30      2240    A
USGS    08354900        2016-05-31      2240    A
USGS    08354900        2016-06-01      2280    A
USGS    08354900        2016-06-02      2320    A
USGS    08354900        2016-06-03      2300    A
USGS    08354900        2016-06-04      2320    A
USGS    08354900        2016-06-05      2330    A
USGS    08354900        2016-06-06      2440    A
USGS    08354900        2016-06-07      2450    A
USGS    08354900        2016-06-08      2530    A
USGS    08354900        2016-06-09      2630    A
USGS    08354900        2016-06-10      2630    A
USGS    08354900        2016-06-11      2590    A
USGS    08354900        2016-06-12      2710    A
USGS    08354900        2016-06-13      2590    A
USGS    08354900        2016-06-14      2320    A
USGS    08354900        2016-06-15      2160    A
USGS    08354900        2016-06-16      1890    A
USGS    08354900        2016-06-17      1720    A
USGS    08354900        2016-06-18      1660    A
USGS    08354900        2016-06-19      1600    A
USGS    08354900        2016-06-20      1490    A
USGS    08354900        2016-06-21      1200    A
USGS    08354900        2016-06-22      974     A
USGS    08354900        2016-06-23      956     A
USGS    08354900        2016-06-24      895     A
USGS    08354900        2016-06-25      551     A
USGS    08354900        2016-06-26      458     A
USGS    08354900        2016-06-27      426     A
USGS    08354900        2016-06-28      402     A
USGS    08354900        2016-06-29      373     A
USGS    08354900        2016-06-30      345     A
USGS    08354900        2016-07-01      296     A
USGS    08354900        2016-07-02      305     A
USGS    08354900        2016-07-03      296     A
USGS    08354900        2016-07-04      305     A
USGS    08354900        2016-07-05      339     A
USGS    08354900        2016-07-06      311     A
USGS    08354900        2016-07-07      283     A
USGS    08354900        2016-07-08      269     A
USGS    08354900        2016-07-09      245     A
USGS    08354900        2016-07-10      221     A
USGS    08354900        2016-07-11      196     A
USGS    08354900        2016-07-12      173     A
USGS    08354900        2016-07-13      154     A
USGS    08354900        2016-07-14      143     A
USGS    08354900        2016-07-15      124     A
USGS    08354900        2016-07-16      104     A
USGS    08354900        2016-07-17      95.7    A
USGS    08354900        2016-07-18      87.0    A
USGS    08354900        2016-07-19      81.1    A
USGS    08354900        2016-07-20      80.6    A
USGS    08354900        2016-07-21      95.9    A
USGS    08354900        2016-07-22      65.2    A
USGS    08354900        2016-07-23      71.6    A
USGS    08354900        2016-07-24      74.3    A
USGS    08354900        2016-07-25      74.1    A
USGS    08354900        2016-07-26      68.0    A
USGS    08354900        2016-07-27      67.3    A
USGS    08354900        2016-07-28      67.4    A
USGS    08354900        2016-07-29      65.5    A
USGS    08354900        2016-07-30      61.9    A
USGS    08354900        2016-07-31      60.7    A
USGS    08354900        2016-08-01      205     A
USGS    08354900        2016-08-02      236     A
USGS    08354900        2016-08-03      186     A
USGS    08354900        2016-08-04      250     A
USGS    08354900        2016-08-05      169     A
USGS    08354900        2016-08-06      293     A
USGS    08354900        2016-08-07      398     A
USGS    08354900        2016-08-08      293     A
USGS    08354900        2016-08-09      423     A
USGS    08354900        2016-08-10      380     A
USGS    08354900        2016-08-11      388     A
USGS    08354900        2016-08-12      273     A
USGS    08354900        2016-08-13      216     A
USGS    08354900        2016-08-14      235     A
USGS    08354900        2016-08-15      181     A
USGS    08354900        2016-08-16      167     A
USGS    08354900        2016-08-17      363     A
USGS    08354900        2016-08-18      92.1    A
USGS    08354900        2016-08-19      107     A
USGS    08354900        2016-08-20      89.9    A
USGS    08354900        2016-08-21      95.9    A
USGS    08354900        2016-08-22      175     A
USGS    08354900        2016-08-23      92.2    A
USGS    08354900        2016-08-24      107     A
USGS    08354900        2016-08-25      194     A
USGS    08354900        2016-08-26      263     A
USGS    08354900        2016-08-27      303     A:e
USGS    08354900        2016-08-28      230     A:e
USGS    08354900        2016-08-29      242     A:e
USGS    08354900        2016-08-30      230     A:e
USGS    08354900        2016-08-31      152     A:e
USGS    08354900        2016-09-01      90.5    A
USGS    08354900        2016-09-02      83.3    A
USGS    08354900        2016-09-03      77.0    A
USGS    08354900        2016-09-04      78.2    A
USGS    08354900        2016-09-05      66.6    A
USGS    08354900        2016-09-06      65.0    A
USGS    08354900        2016-09-07      69.8    A
USGS    08354900        2016-09-08      68.9    A
USGS    08354900        2016-09-09      69.1    A
USGS    08354900        2016-09-10      67.8    A
USGS    08354900        2016-09-11      66.9    A
USGS    08354900        2016-09-12      66.4    A
USGS    08354900        2016-09-13      63.2    A
USGS    08354900        2016-09-14      62.0    A
USGS    08354900        2016-09-15      69.8    A
USGS    08354900        2016-09-16      79.1    A
USGS    08354900        2016-09-17      69.9    A
USGS    08354900        2016-09-18      61.7    A
USGS    08354900        2016-09-19      60.9    A
USGS    08354900        2016-09-20      60.6    A
USGS    08354900        2016-09-21      61.6    A
USGS    08354900        2016-09-22      59.3    A
USGS    08354900        2016-09-23      53.1    A
USGS    08354900        2016-09-24      47.1    A
USGS    08354900        2016-09-25      62.3    A
USGS    08354900        2016-09-26      86.6    A
USGS    08354900        2016-09-27      43.2    A
USGS    08354900        2016-09-28      37.0    A
USGS    08354900        2016-09-29      36.8    A
USGS    08354900        2016-09-30      34.7    A
USGS    08354900        2016-10-01      33.2    A
USGS    08354900        2016-10-02      32.8    A
USGS    08354900        2016-10-03      34.2    A
USGS    08354900        2016-10-04      33.5    A
USGS    08354900        2016-10-05      34.0    A
USGS    08354900        2016-10-06              
USGS    08354900        2016-10-07      33.1    A
USGS    08354900        2016-10-08      33.5    A
USGS    08354900        2016-10-09      154     A
USGS    08354900        2016-10-10      79.7    A
USGS    08354900        2016-10-11      40.2    A
USGS    08354900        2016-10-12      53.4    A
USGS    08354900        2016-10-13      35.5    A
USGS    08354900        2016-10-14      33.1    A
USGS    08354900        2016-10-15      31.7    A
USGS    08354900        2016-10-16      36.7    A
USGS    08354900        2016-10-17      35.2    A
USGS    08354900        2016-10-18      39.2    A
USGS    08354900        2016-10-19      39.2    A
USGS    08354900        2016-10-20      39.3    A
USGS    08354900        2016-10-21      39.5    A
USGS    08354900        2016-10-22      39.0    A
USGS    08354900        2016-10-23      39.3    A
USGS    08354900        2016-10-24      39.7    A
USGS    08354900        2016-10-25      40.5    A
USGS    08354900        2016-10-26      39.6    A
USGS    08354900        2016-10-27      40.6    A
USGS    08354900        2016-10-28      40.6    A
USGS    08354900        2016-10-29      41.0    A
USGS    08354900        2016-10-30      41.5    A
USGS    08354900        2016-10-31      55.8    A
USGS    08354900        2016-11-01      143     A
USGS    08354900        2016-11-02      204     A
USGS    08354900        2016-11-03      247     A
USGS    08354900        2016-11-04      579     A
USGS    08354900        2016-11-05      554     A
USGS    08354900        2016-11-06      676     A:e
USGS    08354900        2016-11-07      480     A:e
USGS    08354900        2016-11-08      551     A
USGS    08354900        2016-11-09      430     A
USGS    08354900        2016-11-10      502     A
USGS    08354900        2016-11-11      491     A
USGS    08354900        2016-11-12      488     A
USGS    08354900        2016-11-13      503     A
USGS    08354900        2016-11-14      515     A
USGS    08354900        2016-11-15      562     A
USGS    08354900        2016-11-16      585     A:e
USGS    08354900        2016-11-17      586     A:e
USGS    08354900        2016-11-18      596     A
USGS    08354900        2016-11-19      639     A
USGS    08354900        2016-11-20      656     A
USGS    08354900        2016-11-21      710     A
USGS    08354900        2016-11-22      738     A
USGS    08354900        2016-11-23      866     A
USGS    08354900        2016-11-24      777     A:e
USGS    08354900        2016-11-25      767     A:e
USGS    08354900        2016-11-26      748     A:e
USGS    08354900        2016-11-27      753     A:e
USGS    08354900        2016-11-28      760     A:e
USGS    08354900        2016-11-29      773     A:e
USGS    08354900        2016-11-30      769     A:e
USGS    08354900        2016-12-01      764     A:e
USGS    08354900        2016-12-02      754     A:e
USGS    08354900        2016-12-03      747     A
USGS    08354900        2016-12-04      742     A
USGS    08354900        2016-12-05      727     A
USGS    08354900        2016-12-06      730     A
USGS    08354900        2016-12-07      734     A
USGS    08354900        2016-12-08      757     A
USGS    08354900        2016-12-09      761     A
USGS    08354900        2016-12-10      797     A
USGS    08354900        2016-12-11      792     A
USGS    08354900        2016-12-12      801     A
USGS    08354900        2016-12-13      796     A
USGS    08354900        2016-12-14      803     A
USGS    08354900        2016-12-15      823     A
USGS    08354900        2016-12-16      855     A
USGS    08354900        2016-12-17      842     A
USGS    08354900        2016-12-18      819     A
USGS    08354900        2016-12-19      847     A
USGS    08354900        2016-12-20      812     A
USGS    08354900        2016-12-21      807     A
USGS    08354900        2016-12-22      792     A
USGS    08354900        2016-12-23      870     A
USGS    08354900        2016-12-24      922     A
USGS    08354900        2016-12-25      788     A
USGS    08354900        2016-12-26      765     A
USGS    08354900        2016-12-27      730     A
USGS    08354900        2016-12-28      721     A
USGS    08354900        2016-12-29      734     A
USGS    08354900        2016-12-30      757     A
USGS    08354900        2016-12-31      801     A
USGS    08354900        2017-01-01      735     A
USGS    08354900        2017-01-02      749     A
USGS    08354900        2017-01-03      712     A
USGS    08354900        2017-01-04      712     A
USGS    08354900        2017-01-05      735     A
USGS    08354900        2017-01-06      703     A
USGS    08354900        2017-01-07      672     A
USGS    08354900        2017-01-08      668     A
USGS    08354900        2017-01-09      675     A
USGS    08354900        2017-01-10      707     A
USGS    08354900        2017-01-11      711     A
USGS    08354900        2017-01-12      692     A
USGS    08354900        2017-01-13      719     A
USGS    08354900        2017-01-14      711     A
USGS    08354900        2017-01-15      746     A
USGS    08354900        2017-01-16      886     A
USGS    08354900        2017-01-17      1100    A
USGS    08354900        2017-01-18      947     A
USGS    08354900        2017-01-19      877     A
USGS    08354900        2017-01-20      946     A
USGS    08354900        2017-01-21      935     A
USGS    08354900        2017-01-22      920     A
USGS    08354900        2017-01-23      851     A
USGS    08354900        2017-01-24      800     A
USGS    08354900        2017-01-25      779     A
USGS    08354900        2017-01-26      743     A
USGS    08354900        2017-01-27      722     A
USGS    08354900        2017-01-28      691     A
USGS    08354900        2017-01-29      666     A
USGS    08354900        2017-01-30      664     A
USGS    08354900        2017-01-31      631     A
USGS    08354900        2017-02-01      624     A
USGS    08354900        2017-02-02      579     A
USGS    08354900        2017-02-03      589     A
USGS    08354900        2017-02-04      571     A
USGS    08354900        2017-02-05      574     A
USGS    08354900        2017-02-06      660     A
USGS    08354900        2017-02-07      680     A
USGS    08354900        2017-02-08      690     A
USGS    08354900        2017-02-09      699     A
USGS    08354900        2017-02-10      710     A
USGS    08354900        2017-02-11      747     A
USGS    08354900        2017-02-12      755     A
USGS    08354900        2017-02-13      837     A
USGS    08354900        2017-02-14      884     A
USGS    08354900        2017-02-15      989     A
USGS    08354900        2017-02-16      1000    A
USGS    08354900        2017-02-17      981     A
USGS    08354900        2017-02-18      967     A
USGS    08354900        2017-02-19      1040    A
USGS    08354900        2017-02-20      1050    A
USGS    08354900        2017-02-21      1060    A
USGS    08354900        2017-02-22      1060    A
USGS    08354900        2017-02-23      1060    A
USGS    08354900        2017-02-24      996     A
USGS    08354900        2017-02-25      1000    A
USGS    08354900        2017-02-26      995     A
USGS    08354900        2017-02-27      999     A
USGS    08354900        2017-02-28      959     A
USGS    08354900        2017-03-01      943     A
USGS    08354900        2017-03-02      741     A
USGS    08354900        2017-03-03      674     A
USGS    08354900        2017-03-04      616     A
USGS    08354900        2017-03-05      657     A
USGS    08354900        2017-03-06      653     A
USGS    08354900        2017-03-07      626     A
USGS    08354900        2017-03-08      621     A
USGS    08354900        2017-03-09      603     A
USGS    08354900        2017-03-10      604     A
USGS    08354900        2017-03-11      703     A
USGS    08354900        2017-03-12      706     A
USGS    08354900        2017-03-13      684     A
USGS    08354900        2017-03-14      625     A
USGS    08354900        2017-03-15      655     A
USGS    08354900        2017-03-16      705     A
USGS    08354900        2017-03-17      884     A
USGS    08354900        2017-03-18      1070    A
USGS    08354900        2017-03-19      1440    A
USGS    08354900        2017-03-20      1570    A
USGS    08354900        2017-03-21      1620    A
USGS    08354900        2017-03-22      1890    A
USGS    08354900        2017-03-23      2280    A
USGS    08354900        2017-03-24      2510    A
USGS    08354900        2017-03-25      2640    A
USGS    08354900        2017-03-26      2760    A
USGS    08354900        2017-03-27      2900    A
USGS    08354900        2017-03-28      2960    A
USGS    08354900        2017-03-29      3100    A
USGS    08354900        2017-03-30      3250    A
USGS    08354900        2017-03-31      3090    A
USGS    08354900        2017-04-01      3190    A
USGS    08354900        2017-04-02      3390    A
USGS    08354900        2017-04-03      3190    A
USGS    08354900        2017-04-04      3390    A
USGS    08354900        2017-04-05      3470    A
USGS    08354900        2017-04-06      3110    A
USGS    08354900        2017-04-07      2910    A
USGS    08354900        2017-04-08      2650    A
USGS    08354900        2017-04-09      2280    A
USGS    08354900        2017-04-10      2240    A
USGS    08354900        2017-04-11      2280    A
USGS    08354900        2017-04-12      2250    A:e
USGS    08354900        2017-04-13      2270    A:e
USGS    08354900        2017-04-14      2200    A:e
USGS    08354900        2017-04-15      2130    A:e
USGS    08354900        2017-04-16      2520    A:e
USGS    08354900        2017-04-17      2890    A:e
USGS    08354900        2017-04-18      3010    A:e
USGS    08354900        2017-04-19      3060    A:e
USGS    08354900        2017-04-20      3090    A:e
USGS    08354900        2017-04-21      3080    A:e
USGS    08354900        2017-04-22      3080    A
USGS    08354900        2017-04-23      3150    A
USGS    08354900        2017-04-24      3210    A
USGS    08354900        2017-04-25      3220    A
USGS    08354900        2017-04-26      3620    A
USGS    08354900        2017-04-27      3860    A
USGS    08354900        2017-04-28      4010    A
USGS    08354900        2017-04-29      3980    A
USGS    08354900        2017-04-30      3700    A
USGS    08354900        2017-05-01      3750    A
USGS    08354900        2017-05-02      3780    A
USGS    08354900        2017-05-03      3540    A
USGS    08354900        2017-05-04      3100    A
USGS    08354900        2017-05-05      2730    A
USGS    08354900        2017-05-06      2530    A
USGS    08354900        2017-05-07      2530    A
USGS    08354900        2017-05-08      2590    A
USGS    08354900        2017-05-09      2670    A
USGS    08354900        2017-05-10      2770    A
USGS    08354900        2017-05-11      3250    A
USGS    08354900        2017-05-12      3580    A
USGS    08354900        2017-05-13      3680    A
USGS    08354900        2017-05-14      3900    A
USGS    08354900        2017-05-15      4310    A
USGS    08354900        2017-05-16      4320    A:e
USGS    08354900        2017-05-17      4470    A
USGS    08354900        2017-05-18      4610    A
USGS    08354900        2017-05-19      4580    A
USGS    08354900        2017-05-20      5020    A
USGS    08354900        2017-05-21      4940    A
USGS    08354900        2017-05-22      4990    A
USGS    08354900        2017-05-23      4940    A
USGS    08354900        2017-05-24      4750    A
USGS    08354900        2017-05-25      4290    A
USGS    08354900        2017-05-26      3600    A
USGS    08354900        2017-05-27      3150    A
USGS    08354900        2017-05-28      3130    A
USGS    08354900        2017-05-29      3210    A
USGS    08354900        2017-05-30      3220    A
USGS    08354900        2017-05-31      3170    A
USGS    08354900        2017-06-01      3130    A
USGS    08354900        2017-06-02      3250    A
USGS    08354900        2017-06-03      3170    A
USGS    08354900        2017-06-04      3170    A
USGS    08354900        2017-06-05      3070    A
USGS    08354900        2017-06-06      2940    A
USGS    08354900        2017-06-07      2870    A
USGS    08354900        2017-06-08      2950    A
USGS    08354900        2017-06-09      2870    A
USGS    08354900        2017-06-10      2870    A
USGS    08354900        2017-06-11      2940    A
USGS    08354900        2017-06-12      2970    A
USGS    08354900        2017-06-13      2830    A
USGS    08354900        2017-06-14      2640    A
USGS    08354900        2017-06-15      2510    A
USGS    08354900        2017-06-16      2160    A:e
USGS    08354900        2017-06-17      1690    A:e
USGS    08354900        2017-06-18      1350    A:e
USGS    08354900        2017-06-19      1100    A:e
USGS    08354900        2017-06-20      895     A
USGS    08354900        2017-06-21      717     A
USGS    08354900        2017-06-22      631     A
USGS    08354900        2017-06-23      627     A
USGS    08354900        2017-06-24      577     A
USGS    08354900        2017-06-25      590     A
USGS    08354900        2017-06-26      588     A
USGS    08354900        2017-06-27      597     A
USGS    08354900        2017-06-28      453     A:e
USGS    08354900        2017-06-29      377     A:e
USGS    08354900        2017-06-30      314     A
USGS    08354900        2017-07-01      321     A
USGS    08354900        2017-07-02      307     A
USGS    08354900        2017-07-03      287     A
USGS    08354900        2017-07-04      254     A
USGS    08354900        2017-07-05      234     A
USGS    08354900        2017-07-06      210     A
USGS    08354900        2017-07-07      178     A
USGS    08354900        2017-07-08      153     A
USGS    08354900        2017-07-09      131     A
USGS    08354900        2017-07-10      120     A
USGS    08354900        2017-07-11      109     A
USGS    08354900        2017-07-12      102     A
USGS    08354900        2017-07-13      99.4    A
USGS    08354900        2017-07-14      93.1    A
USGS    08354900        2017-07-15      84.7    A
USGS    08354900        2017-07-16      79.9    A
USGS    08354900        2017-07-17      79.0    A
USGS    08354900        2017-07-18      79.3    A
USGS    08354900        2017-07-19      78.6    A
USGS    08354900        2017-07-20      78.6    A
USGS    08354900        2017-07-21      77.9    A
USGS    08354900        2017-07-22      77.5    A
USGS    08354900        2017-07-23      78.1    A
USGS    08354900        2017-07-24      74.3    A
USGS    08354900        2017-07-25      69.1    A
USGS    08354900        2017-07-26      67.9    A
USGS    08354900        2017-07-27      67.4    A
USGS    08354900        2017-07-28      92.1    A
USGS    08354900        2017-07-29      163     A
USGS    08354900        2017-07-30      185     A
USGS    08354900        2017-07-31      258     A
USGS    08354900        2017-08-01      249     A
USGS    08354900        2017-08-02      363     A
USGS    08354900        2017-08-03      298     A
USGS    08354900        2017-08-04      252     A
USGS    08354900        2017-08-05      346     A
USGS    08354900        2017-08-06      276     A
USGS    08354900        2017-08-07      289     A
USGS    08354900        2017-08-08      256     A
USGS    08354900        2017-08-09      198     A
USGS    08354900        2017-08-10      166     A
USGS    08354900        2017-08-11      129     A
USGS    08354900        2017-08-12      252     A
USGS    08354900        2017-08-13      338     A
USGS    08354900        2017-08-14      308     A
USGS    08354900        2017-08-15      252     A
USGS    08354900        2017-08-16      166     A
USGS    08354900        2017-08-17      138     A
USGS    08354900        2017-08-18      124     A
USGS    08354900        2017-08-19      96.8    A
USGS    08354900        2017-08-20      114     A
USGS    08354900        2017-08-21      93.5    A
USGS    08354900        2017-08-22      90.4    A
USGS    08354900        2017-08-23      89.2    A
USGS    08354900        2017-08-24      97.6    A
USGS    08354900        2017-08-25      90.6    A
USGS    08354900        2017-08-26      87.8    A
USGS    08354900        2017-08-27      98.9    A
USGS    08354900        2017-08-28      123     A
USGS    08354900        2017-08-29      93.7    A
USGS    08354900        2017-08-30      87.2    A
USGS    08354900        2017-08-31      97.0    A
USGS    08354900        2017-09-01      92.5    A
USGS    08354900        2017-09-02      83.4    A
USGS    08354900        2017-09-03      84.1    A
USGS    08354900        2017-09-04      83.9    A
USGS    08354900        2017-09-05      79.6    A
USGS    08354900        2017-09-06      75.7    A
