"DateSeq","RmSeq","Condition","Condition.b","Year","Month"
2005-05-08,127,"Wet",0,2005,5
2005-05-09,127,"Wet",0,2005,5
2005-05-10,127,"Wet",0,2005,5
2005-05-11,127,"Wet",0,2005,5
2005-05-12,127,"Wet",0,2005,5
2005-05-13,127,"Wet",0,2005,5
2005-05-14,127,"Wet",0,2005,5
2005-05-15,127,"Wet",0,2005,5
2005-05-16,127,"Wet",0,2005,5
2005-05-17,127,"Wet",0,2005,5
2005-05-18,127,"Wet",0,2005,5
2005-05-19,127,"Wet",0,2005,5
2005-05-20,127,"Wet",0,2005,5
2005-05-21,127,"Wet",0,2005,5
2005-05-22,127,"Wet",0,2005,5
2005-05-23,127,"Wet",0,2005,5
2005-05-24,127,"Wet",0,2005,5
2005-05-25,127,"Wet",0,2005,5
2005-05-26,127,"Wet",0,2005,5
2005-05-27,127,"Wet",0,2005,5
2005-05-28,127,"Wet",0,2005,5
2005-05-29,127,"Wet",0,2005,5
2005-05-30,127,"Wet",0,2005,5
2005-05-31,127,"Wet",0,2005,5
2005-06-01,127,"Wet",0,2005,6
2005-06-02,127,"Wet",0,2005,6
2005-06-03,127,"Wet",0,2005,6
2005-06-04,127,"Wet",0,2005,6
2005-06-05,127,"Wet",0,2005,6
2005-06-06,127,"Wet",0,2005,6
2005-06-07,127,"Wet",0,2005,6
2005-06-08,127,"Wet",0,2005,6
2005-06-09,127,"Wet",0,2005,6
2005-06-10,127,"Wet",0,2005,6
2005-06-11,127,"Wet",0,2005,6
2005-06-12,127,"Wet",0,2005,6
2005-06-13,127,"Wet",0,2005,6
2005-06-14,127,"Wet",0,2005,6
2005-06-15,127,"Wet",0,2005,6
2005-06-16,127,"Wet",0,2005,6
2005-06-17,127,"Wet",0,2005,6
2005-06-18,127,"Wet",0,2005,6
2005-06-19,127,"Wet",0,2005,6
2005-06-20,127,"Wet",0,2005,6
2005-06-21,127,"Wet",0,2005,6
2005-06-22,127,"Wet",0,2005,6
2005-06-23,127,"Wet",0,2005,6
2005-06-24,127,"Wet",0,2005,6
2005-06-25,127,"Wet",0,2005,6
2005-06-26,127,"Wet",0,2005,6
2005-06-27,127,"Wet",0,2005,6
2005-06-28,127,"Wet",0,2005,6
2005-06-29,127,"Wet",0,2005,6
2005-06-30,127,"Wet",0,2005,6
2005-07-01,127,"Wet",0,2005,7
2005-07-02,127,"Wet",0,2005,7
2005-07-03,127,"Wet",0,2005,7
2005-07-04,127,"Wet",0,2005,7
2005-07-05,127,"Wet",0,2005,7
2005-07-06,127,"Wet",0,2005,7
2005-07-07,127,"Wet",0,2005,7
2005-07-08,127,"Wet",0,2005,7
2005-07-09,127,"Wet",0,2005,7
2005-07-10,127,"Wet",0,2005,7
2005-07-11,127,"Wet",0,2005,7
2005-07-12,127,"Wet",0,2005,7
2005-07-13,127,"Wet",0,2005,7
2005-07-14,127,"Wet",0,2005,7
2005-07-15,127,"Wet",0,2005,7
2005-07-16,127,"Wet",0,2005,7
2005-07-17,127,"Wet",0,2005,7
2005-07-18,127,"Wet",0,2005,7
2005-07-19,127,"Wet",0,2005,7
2005-07-20,127,"Wet",0,2005,7
2005-07-21,127,"Wet",0,2005,7
2005-07-22,127,"Wet",0,2005,7
2005-07-23,127,"Wet",0,2005,7
2005-07-24,127,"Wet",0,2005,7
2005-07-25,127,"Wet",0,2005,7
2005-07-26,127,"Wet",0,2005,7
2005-07-27,127,"Wet",0,2005,7
2005-07-28,127,"Wet",0,2005,7
2005-07-29,127,"Wet",0,2005,7
2005-07-30,127,"Wet",0,2005,7
2005-07-31,127,"Wet",0,2005,7
2005-08-01,127,"Wet",0,2005,8
2005-08-02,127,"Wet",0,2005,8
2005-08-03,127,"Wet",0,2005,8
2005-08-04,127,"Wet",0,2005,8
2005-08-05,127,"Wet",0,2005,8
2005-08-06,127,"Wet",0,2005,8
2005-08-07,127,"Wet",0,2005,8
2005-08-08,127,"Wet",0,2005,8
2005-08-09,127,"Wet",0,2005,8
2005-08-10,127,"Wet",0,2005,8
2005-08-11,127,"Wet",0,2005,8
2005-08-12,127,"Wet",0,2005,8
2005-08-13,127,"Wet",0,2005,8
2005-08-14,127,"Wet",0,2005,8
2005-08-15,127,"Wet",0,2005,8
2005-08-16,127,"Wet",0,2005,8
2005-08-17,127,"Wet",0,2005,8
2005-08-18,127,"Wet",0,2005,8
2005-08-19,127,"Wet",0,2005,8
2005-08-20,127,"Wet",0,2005,8
2005-08-21,127,"Wet",0,2005,8
2005-08-22,127,"Wet",0,2005,8
2005-08-23,127,"Wet",0,2005,8
2005-08-24,127,"Wet",0,2005,8
2005-08-25,127,"Wet",0,2005,8
2005-08-26,127,"Wet",0,2005,8
2005-08-27,127,"Wet",0,2005,8
2005-08-28,127,"Wet",0,2005,8
2005-08-29,127,"Wet",0,2005,8
2005-08-30,127,"Wet",0,2005,8
2005-08-31,127,"Wet",0,2005,8
2005-09-01,127,"Wet",0,2005,9
2005-09-02,127,"Wet",0,2005,9
2005-09-03,127,"Wet",0,2005,9
2005-09-04,127,"Wet",0,2005,9
2005-09-05,127,"Wet",0,2005,9
2005-09-06,127,"Wet",0,2005,9
2005-09-07,127,"Wet",0,2005,9
2005-09-08,127,"Wet",0,2005,9
2005-09-09,127,"Wet",0,2005,9
2005-09-10,127,"Wet",0,2005,9
2005-09-11,127,"Wet",0,2005,9
2005-09-12,127,"Wet",0,2005,9
2005-09-13,127,"Wet",0,2005,9
2005-09-14,127,"Wet",0,2005,9
2005-09-15,127,"Wet",0,2005,9
2005-09-16,127,"Wet",0,2005,9
2005-09-17,127,"Wet",0,2005,9
2005-09-18,127,"Wet",0,2005,9
2005-09-19,127,"Wet",0,2005,9
2005-09-20,127,"Wet",0,2005,9
2005-09-21,127,"Wet",0,2005,9
2005-09-22,127,"Wet",0,2005,9
2005-09-23,127,"Wet",0,2005,9
2005-09-24,127,"Wet",0,2005,9
2005-09-25,127,"Wet",0,2005,9
2005-09-26,127,"Wet",0,2005,9
2005-09-27,127,"Wet",0,2005,9
2005-09-28,127,"Wet",0,2005,9
2005-09-29,127,"Wet",0,2005,9
2005-09-30,127,"Wet",0,2005,9
2005-10-01,127,"Wet",0,2005,10
2005-10-02,127,"Wet",0,2005,10
2005-10-03,127,"Wet",0,2005,10
2005-10-04,127,"Wet",0,2005,10
2005-10-05,127,"Wet",0,2005,10
2005-10-06,127,"Wet",0,2005,10
2005-10-07,127,"Wet",0,2005,10
2005-10-08,127,"Wet",0,2005,10
2005-10-09,127,"Wet",0,2005,10
2005-10-10,127,"Wet",0,2005,10
2005-10-11,127,"Wet",0,2005,10
2005-10-12,127,"Wet",0,2005,10
2005-10-13,127,"Wet",0,2005,10
2005-10-14,127,"Wet",0,2005,10
2005-10-15,127,"Wet",0,2005,10
2005-10-16,127,"Wet",0,2005,10
2005-10-17,127,"Wet",0,2005,10
2005-10-18,127,"Wet",0,2005,10
2005-10-19,127,"Wet",0,2005,10
2005-10-20,127,"Wet",0,2005,10
2005-10-21,127,"Wet",0,2005,10
2005-10-22,127,"Wet",0,2005,10
2005-10-23,127,"Wet",0,2005,10
2005-10-24,127,"Wet",0,2005,10
2005-10-25,127,"Wet",0,2005,10
2005-10-26,127,"Wet",0,2005,10
2005-10-27,127,"Wet",0,2005,10
2005-10-28,127,"Wet",0,2005,10
2005-10-29,127,"Wet",0,2005,10
2005-10-30,127,"Wet",0,2005,10
2005-10-31,127,"Wet",0,2005,10
2005-11-01,127,"Wet",0,2005,11
2005-11-02,127,"Wet",0,2005,11
2005-11-03,127,"Wet",0,2005,11
2005-11-04,127,"Wet",0,2005,11
2005-11-05,127,"Wet",0,2005,11
2005-11-06,127,"Wet",0,2005,11
2005-11-07,127,"Wet",0,2005,11
2005-11-08,127,"Wet",0,2005,11
2005-11-09,127,"Wet",0,2005,11
2005-11-10,127,"Wet",0,2005,11
2005-11-11,127,"Wet",0,2005,11
2005-11-12,127,"Wet",0,2005,11
2005-11-13,127,"Wet",0,2005,11
2005-11-14,127,"Wet",0,2005,11
2005-11-15,127,"Wet",0,2005,11
2005-11-16,127,"Wet",0,2005,11
2005-11-17,127,"Wet",0,2005,11
2005-11-18,127,"Wet",0,2005,11
2005-11-19,127,"Wet",0,2005,11
2005-11-20,127,"Wet",0,2005,11
2005-11-21,127,"Wet",0,2005,11
2005-11-22,127,"Wet",0,2005,11
2005-11-23,127,"Wet",0,2005,11
2005-11-24,127,"Wet",0,2005,11
2005-11-25,127,"Wet",0,2005,11
2005-11-26,127,"Wet",0,2005,11
2005-11-27,127,"Wet",0,2005,11
2005-11-28,127,"Wet",0,2005,11
2005-11-29,127,"Wet",0,2005,11
2005-11-30,127,"Wet",0,2005,11
2005-12-01,127,"Wet",0,2005,12
2005-12-02,127,"Wet",0,2005,12
2005-12-03,127,"Wet",0,2005,12
2005-12-04,127,"Wet",0,2005,12
2005-12-05,127,"Wet",0,2005,12
2005-12-06,127,"Wet",0,2005,12
2005-12-07,127,"Wet",0,2005,12
2005-12-08,127,"Wet",0,2005,12
2005-12-09,127,"Wet",0,2005,12
2005-12-10,127,"Wet",0,2005,12
2005-12-11,127,"Wet",0,2005,12
2005-12-12,127,"Wet",0,2005,12
2005-12-13,127,"Wet",0,2005,12
2005-12-14,127,"Wet",0,2005,12
2005-12-15,127,"Wet",0,2005,12
2005-12-16,127,"Wet",0,2005,12
2005-12-17,127,"Wet",0,2005,12
2005-12-18,127,"Wet",0,2005,12
2005-12-19,127,"Wet",0,2005,12
2005-12-20,127,"Wet",0,2005,12
2005-12-21,127,"Wet",0,2005,12
2005-12-22,127,"Wet",0,2005,12
2005-12-23,127,"Wet",0,2005,12
2005-12-24,127,"Wet",0,2005,12
2005-12-25,127,"Wet",0,2005,12
2005-12-26,127,"Wet",0,2005,12
2005-12-27,127,"Wet",0,2005,12
2005-12-28,127,"Wet",0,2005,12
2005-12-29,127,"Wet",0,2005,12
2005-12-30,127,"Wet",0,2005,12
2005-12-31,127,"Wet",0,2005,12
2006-01-01,127,"Wet",0,2006,1
2006-01-02,127,"Wet",0,2006,1
2006-01-03,127,"Wet",0,2006,1
2006-01-04,127,"Wet",0,2006,1
2006-01-05,127,"Wet",0,2006,1
2006-01-06,127,"Wet",0,2006,1
2006-01-07,127,"Wet",0,2006,1
2006-01-08,127,"Wet",0,2006,1
2006-01-09,127,"Wet",0,2006,1
2006-01-10,127,"Wet",0,2006,1
2006-01-11,127,"Wet",0,2006,1
2006-01-12,127,"Wet",0,2006,1
2006-01-13,127,"Wet",0,2006,1
2006-01-14,127,"Wet",0,2006,1
2006-01-15,127,"Wet",0,2006,1
2006-01-16,127,"Wet",0,2006,1
2006-01-17,127,"Wet",0,2006,1
2006-01-18,127,"Wet",0,2006,1
2006-01-19,127,"Wet",0,2006,1
2006-01-20,127,"Wet",0,2006,1
2006-01-21,127,"Wet",0,2006,1
2006-01-22,127,"Wet",0,2006,1
2006-01-23,127,"Wet",0,2006,1
2006-01-24,127,"Wet",0,2006,1
2006-01-25,127,"Wet",0,2006,1
2006-01-26,127,"Wet",0,2006,1
2006-01-27,127,"Wet",0,2006,1
2006-01-28,127,"Wet",0,2006,1
2006-01-29,127,"Wet",0,2006,1
2006-01-30,127,"Wet",0,2006,1
2006-01-31,127,"Wet",0,2006,1
2006-02-01,127,"Wet",0,2006,2
2006-02-02,127,"Wet",0,2006,2
2006-02-03,127,"Wet",0,2006,2
2006-02-04,127,"Wet",0,2006,2
2006-02-05,127,"Wet",0,2006,2
2006-02-06,127,"Wet",0,2006,2
2006-02-07,127,"Wet",0,2006,2
2006-02-08,127,"Wet",0,2006,2
2006-02-09,127,"Wet",0,2006,2
2006-02-10,127,"Wet",0,2006,2
2006-02-11,127,"Wet",0,2006,2
2006-02-12,127,"Wet",0,2006,2
2006-02-13,127,"Wet",0,2006,2
2006-02-14,127,"Wet",0,2006,2
2006-02-15,127,"Wet",0,2006,2
2006-02-16,127,"Wet",0,2006,2
2006-02-17,127,"Wet",0,2006,2
2006-02-18,127,"Wet",0,2006,2
2006-02-19,127,"Wet",0,2006,2
2006-02-20,127,"Wet",0,2006,2
2006-02-21,127,"Wet",0,2006,2
2006-02-22,127,"Wet",0,2006,2
2006-02-23,127,"Wet",0,2006,2
2006-02-24,127,"Wet",0,2006,2
2006-02-25,127,"Wet",0,2006,2
2006-02-26,127,"Wet",0,2006,2
2006-02-27,127,"Wet",0,2006,2
2006-02-28,127,"Wet",0,2006,2
2006-03-01,127,"Wet",0,2006,3
2006-03-02,127,"Wet",0,2006,3
2006-03-03,127,"Wet",0,2006,3
2006-03-04,127,"Wet",0,2006,3
2006-03-05,127,"Wet",0,2006,3
2006-03-06,127,"Wet",0,2006,3
2006-03-07,127,"Wet",0,2006,3
2006-03-08,127,"Wet",0,2006,3
2006-03-09,127,"Wet",0,2006,3
2006-03-10,127,"Wet",0,2006,3
2006-03-11,127,"Wet",0,2006,3
2006-03-12,127,"Wet",0,2006,3
2006-03-13,127,"Wet",0,2006,3
2006-03-14,127,"Wet",0,2006,3
2006-03-15,127,"Wet",0,2006,3
2006-03-16,127,"Wet",0,2006,3
2006-03-17,127,"Wet",0,2006,3
2006-03-18,127,"Wet",0,2006,3
2006-03-19,127,"Wet",0,2006,3
2006-03-20,127,"Wet",0,2006,3
2006-03-21,127,"Wet",0,2006,3
2006-03-22,127,"Wet",0,2006,3
2006-03-23,127,"Wet",0,2006,3
2006-03-24,127,"Wet",0,2006,3
2006-03-25,127,"Wet",0,2006,3
2006-03-26,127,"Wet",0,2006,3
2006-03-27,127,"Wet",0,2006,3
2006-03-28,127,"Wet",0,2006,3
2006-03-29,127,"Wet",0,2006,3
2006-03-30,127,"Wet",0,2006,3
2006-03-31,127,"Wet",0,2006,3
2006-04-01,127,"Wet",0,2006,4
2006-04-02,127,"Wet",0,2006,4
2006-04-03,127,"Wet",0,2006,4
2006-04-04,127,"Wet",0,2006,4
2006-04-05,127,"Wet",0,2006,4
2006-04-06,127,"Wet",0,2006,4
2006-04-07,127,"Wet",0,2006,4
2006-04-08,127,"Wet",0,2006,4
2006-04-09,127,"Wet",0,2006,4
2006-04-10,127,"Wet",0,2006,4
2006-04-11,127,"Wet",0,2006,4
2006-04-12,127,"Wet",0,2006,4
2006-04-13,127,"Wet",0,2006,4
2006-04-14,127,"Wet",0,2006,4
2006-04-15,127,"Wet",0,2006,4
2006-04-16,127,"Wet",0,2006,4
2006-04-17,127,"Wet",0,2006,4
2006-04-18,127,"Wet",0,2006,4
2006-04-19,127,"Wet",0,2006,4
2006-04-20,127,"Wet",0,2006,4
2006-04-21,127,"Wet",0,2006,4
2006-04-22,127,"Wet",0,2006,4
2006-04-23,127,"Wet",0,2006,4
2006-04-24,127,"Wet",0,2006,4
2006-04-25,127,"Wet",0,2006,4
2006-04-26,127,"Wet",0,2006,4
2006-04-27,127,"Wet",0,2006,4
2006-04-28,127,"Wet",0,2006,4
2006-04-29,127,"Wet",0,2006,4
2006-04-30,127,"Wet",0,2006,4
2006-05-01,127,"Wet",0,2006,5
2006-05-02,127,"Wet",0,2006,5
2006-05-03,127,"Wet",0,2006,5
2006-05-04,127,"Wet",0,2006,5
2006-05-05,127,"Wet",0,2006,5
2006-05-06,127,"Wet",0,2006,5
2006-05-07,127,"Wet",0,2006,5
2006-05-08,127,"Wet",0,2006,5
2006-05-09,127,"Wet",0,2006,5
2006-05-10,127,"Wet",0,2006,5
2006-05-11,127,"Wet",0,2006,5
2006-05-12,127,"Wet",0,2006,5
2006-05-13,127,"Wet",0,2006,5
2006-05-14,127,"Wet",0,2006,5
2006-05-15,127,"Wet",0,2006,5
2006-05-16,127,"Wet",0,2006,5
2006-05-17,127,"Wet",0,2006,5
2006-05-18,127,"Wet",0,2006,5
2006-05-19,127,"Wet",0,2006,5
2006-05-20,127,"Wet",0,2006,5
2006-05-21,127,"Wet",0,2006,5
2006-05-22,127,"Wet",0,2006,5
2006-05-23,127,"Wet",0,2006,5
2006-05-24,127,"Wet",0,2006,5
2006-05-25,127,"Wet",0,2006,5
2006-05-26,127,"Wet",0,2006,5
2006-05-27,127,"Wet",0,2006,5
2006-05-28,127,"Wet",0,2006,5
2006-05-29,127,"Wet",0,2006,5
2006-05-30,127,"Wet",0,2006,5
2006-05-31,127,"Wet",0,2006,5
2006-06-01,127,"Wet",0,2006,6
2006-06-02,127,"Wet",0,2006,6
2006-06-03,127,"Wet",0,2006,6
2006-06-04,127,"Wet",0,2006,6
2006-06-05,127,"Wet",0,2006,6
2006-06-06,127,"Wet",0,2006,6
2006-06-07,127,"Wet",0,2006,6
2006-06-08,127,"Wet",0,2006,6
2006-06-09,127,"Wet",0,2006,6
2006-06-10,127,"Wet",0,2006,6
2006-06-11,127,"Wet",0,2006,6
2006-06-12,127,"Wet",0,2006,6
2006-06-13,127,"Wet",0,2006,6
2006-06-14,127,"Wet",0,2006,6
2006-06-15,127,"Wet",0,2006,6
2006-06-16,127,"Wet",0,2006,6
2006-06-17,127,"Wet",0,2006,6
2006-06-18,127,"Wet",0,2006,6
2006-06-19,127,"Wet",0,2006,6
2006-06-20,127,"Wet",0,2006,6
2006-06-21,127,"Wet",0,2006,6
2006-06-22,127,"Wet",0,2006,6
2006-06-23,127,"Wet",0,2006,6
2006-06-24,127,"Wet",0,2006,6
2006-06-25,127,"Wet",0,2006,6
2006-06-26,127,"Wet",0,2006,6
2006-06-27,127,"Wet",0,2006,6
2006-06-28,127,"Wet",0,2006,6
2006-06-29,127,"Wet",0,2006,6
2006-06-30,127,"Wet",0,2006,6
2006-07-01,127,"Wet",0,2006,7
2006-07-02,127,"Wet",0,2006,7
2006-07-03,127,"Wet",0,2006,7
2006-07-04,127,"Wet",0,2006,7
2006-07-05,127,"Wet",0,2006,7
2006-07-06,127,"Wet",0,2006,7
2006-07-07,127,"Wet",0,2006,7
2006-07-08,127,"Wet",0,2006,7
2006-07-09,127,"Wet",0,2006,7
2006-07-10,127,"Wet",0,2006,7
2006-07-11,127,"Wet",0,2006,7
2006-07-12,127,"Wet",0,2006,7
2006-07-13,127,"Wet",0,2006,7
2006-07-14,127,"Wet",0,2006,7
2006-07-15,127,"Wet",0,2006,7
2006-07-16,127,"Wet",0,2006,7
2006-07-17,127,"Wet",0,2006,7
2006-07-18,127,"Wet",0,2006,7
2006-07-19,127,"Wet",0,2006,7
2006-07-20,127,"Wet",0,2006,7
2006-07-21,127,"Wet",0,2006,7
2006-07-22,127,"Wet",0,2006,7
2006-07-23,127,"Wet",0,2006,7
2006-07-24,127,"Wet",0,2006,7
2006-07-25,127,"Wet",0,2006,7
2006-07-26,127,"Wet",0,2006,7
2006-07-27,127,"Wet",0,2006,7
2006-07-28,127,"Wet",0,2006,7
2006-07-29,127,"Wet",0,2006,7
2006-07-30,127,"Wet",0,2006,7
2006-07-31,127,"Wet",0,2006,7
2006-08-01,127,"Wet",0,2006,8
2006-08-02,127,"Wet",0,2006,8
2006-08-03,127,"Wet",0,2006,8
2006-08-04,127,"Wet",0,2006,8
2006-08-05,127,"Wet",0,2006,8
2006-08-06,127,"Wet",0,2006,8
2006-08-07,127,"Wet",0,2006,8
2006-08-08,127,"Wet",0,2006,8
2006-08-09,127,"Wet",0,2006,8
2006-08-10,127,"Wet",0,2006,8
2006-08-11,127,"Wet",0,2006,8
2006-08-12,127,"Wet",0,2006,8
2006-08-13,127,"Wet",0,2006,8
2006-08-14,127,"Wet",0,2006,8
2006-08-15,127,"Wet",0,2006,8
2006-08-16,127,"Wet",0,2006,8
2006-08-17,127,"Wet",0,2006,8
2006-08-18,127,"Wet",0,2006,8
2006-08-19,127,"Wet",0,2006,8
2006-08-20,127,"Wet",0,2006,8
2006-08-21,127,"Wet",0,2006,8
2006-08-22,127,"Wet",0,2006,8
2006-08-23,127,"Wet",0,2006,8
2006-08-24,127,"Wet",0,2006,8
2006-08-25,127,"Wet",0,2006,8
2006-08-26,127,"Wet",0,2006,8
2006-08-27,127,"Wet",0,2006,8
2006-08-28,127,"Wet",0,2006,8
2006-08-29,127,"Wet",0,2006,8
2006-08-30,127,"Wet",0,2006,8
2006-08-31,127,"Wet",0,2006,8
2006-09-01,127,"Wet",0,2006,9
2006-09-02,127,"Wet",0,2006,9
2006-09-03,127,"Wet",0,2006,9
2006-09-04,127,"Wet",0,2006,9
2006-09-05,127,"Wet",0,2006,9
2006-09-06,127,"Wet",0,2006,9
2006-09-07,127,"Wet",0,2006,9
2006-09-08,127,"Wet",0,2006,9
2006-09-09,127,"Wet",0,2006,9
2006-09-10,127,"Wet",0,2006,9
2006-09-11,127,"Wet",0,2006,9
2006-09-12,127,"Wet",0,2006,9
2006-09-13,127,"Wet",0,2006,9
2006-09-14,127,"Wet",0,2006,9
2006-09-15,127,"Wet",0,2006,9
2006-09-16,127,"Wet",0,2006,9
2006-09-17,127,"Wet",0,2006,9
2006-09-18,127,"Wet",0,2006,9
2006-09-19,127,"Wet",0,2006,9
2006-09-20,127,"Wet",0,2006,9
2006-09-21,127,"Wet",0,2006,9
2006-09-22,127,"Wet",0,2006,9
2006-09-23,127,"Wet",0,2006,9
2006-09-24,127,"Wet",0,2006,9
2006-09-25,127,"Wet",0,2006,9
2006-09-26,127,"Wet",0,2006,9
2006-09-27,127,"Wet",0,2006,9
2006-09-28,127,"Wet",0,2006,9
2006-09-29,127,"Wet",0,2006,9
2006-09-30,127,"Wet",0,2006,9
2006-10-01,127,"Wet",0,2006,10
2006-10-02,127,"Wet",0,2006,10
2006-10-03,127,"Wet",0,2006,10
2006-10-04,127,"Wet",0,2006,10
2006-10-05,127,"Wet",0,2006,10
2006-10-06,127,"Wet",0,2006,10
2006-10-07,127,"Wet",0,2006,10
2006-10-08,127,"Wet",0,2006,10
2006-10-09,127,"Wet",0,2006,10
2006-10-10,127,"Wet",0,2006,10
2006-10-11,127,"Wet",0,2006,10
2006-10-12,127,"Wet",0,2006,10
2006-10-13,127,"Wet",0,2006,10
2006-10-14,127,"Wet",0,2006,10
2006-10-15,127,"Wet",0,2006,10
2006-10-16,127,"Wet",0,2006,10
2006-10-17,127,"Wet",0,2006,10
2006-10-18,127,"Wet",0,2006,10
2006-10-19,127,"Wet",0,2006,10
2006-10-20,127,"Wet",0,2006,10
2006-10-21,127,"Wet",0,2006,10
2006-10-22,127,"Wet",0,2006,10
2006-10-23,127,"Wet",0,2006,10
2006-10-24,127,"Wet",0,2006,10
2006-10-25,127,"Wet",0,2006,10
2006-10-26,127,"Wet",0,2006,10
2006-10-27,127,"Wet",0,2006,10
2006-10-28,127,"Wet",0,2006,10
2006-10-29,127,"Wet",0,2006,10
2006-10-30,127,"Wet",0,2006,10
2006-10-31,127,"Wet",0,2006,10
2006-11-01,127,"Wet",0,2006,11
2006-11-02,127,"Wet",0,2006,11
2006-11-03,127,"Wet",0,2006,11
2006-11-04,127,"Wet",0,2006,11
2006-11-05,127,"Wet",0,2006,11
2006-11-06,127,"Wet",0,2006,11
2006-11-07,127,"Wet",0,2006,11
2006-11-08,127,"Wet",0,2006,11
2006-11-09,127,"Wet",0,2006,11
2006-11-10,127,"Wet",0,2006,11
2006-11-11,127,"Wet",0,2006,11
2006-11-12,127,"Wet",0,2006,11
2006-11-13,127,"Wet",0,2006,11
2006-11-14,127,"Wet",0,2006,11
2006-11-15,127,"Wet",0,2006,11
2006-11-16,127,"Wet",0,2006,11
2006-11-17,127,"Wet",0,2006,11
2006-11-18,127,"Wet",0,2006,11
2006-11-19,127,"Wet",0,2006,11
2006-11-20,127,"Wet",0,2006,11
2006-11-21,127,"Wet",0,2006,11
2006-11-22,127,"Wet",0,2006,11
2006-11-23,127,"Wet",0,2006,11
2006-11-24,127,"Wet",0,2006,11
2006-11-25,127,"Wet",0,2006,11
2006-11-26,127,"Wet",0,2006,11
2006-11-27,127,"Wet",0,2006,11
2006-11-28,127,"Wet",0,2006,11
2006-11-29,127,"Wet",0,2006,11
2006-11-30,127,"Wet",0,2006,11
2006-12-01,127,"Wet",0,2006,12
2006-12-02,127,"Wet",0,2006,12
2006-12-03,127,"Wet",0,2006,12
2006-12-04,127,"Wet",0,2006,12
2006-12-05,127,"Wet",0,2006,12
2006-12-06,127,"Wet",0,2006,12
2006-12-07,127,"Wet",0,2006,12
2006-12-08,127,"Wet",0,2006,12
2006-12-09,127,"Wet",0,2006,12
2006-12-10,127,"Wet",0,2006,12
2006-12-11,127,"Wet",0,2006,12
2006-12-12,127,"Wet",0,2006,12
2006-12-13,127,"Wet",0,2006,12
2006-12-14,127,"Wet",0,2006,12
2006-12-15,127,"Wet",0,2006,12
2006-12-16,127,"Wet",0,2006,12
2006-12-17,127,"Wet",0,2006,12
2006-12-18,127,"Wet",0,2006,12
2006-12-19,127,"Wet",0,2006,12
2006-12-20,127,"Wet",0,2006,12
2006-12-21,127,"Wet",0,2006,12
2006-12-22,127,"Wet",0,2006,12
2006-12-23,127,"Wet",0,2006,12
2006-12-24,127,"Wet",0,2006,12
2006-12-25,127,"Wet",0,2006,12
2006-12-26,127,"Wet",0,2006,12
2006-12-27,127,"Wet",0,2006,12
2006-12-28,127,"Wet",0,2006,12
2006-12-29,127,"Wet",0,2006,12
2006-12-30,127,"Wet",0,2006,12
2006-12-31,127,"Wet",0,2006,12
2007-01-01,127,"Wet",0,2007,1
2007-01-02,127,"Wet",0,2007,1
2007-01-03,127,"Wet",0,2007,1
2007-01-04,127,"Wet",0,2007,1
2007-01-05,127,"Wet",0,2007,1
2007-01-06,127,"Wet",0,2007,1
2007-01-07,127,"Wet",0,2007,1
2007-01-08,127,"Wet",0,2007,1
2007-01-09,127,"Wet",0,2007,1
2007-01-10,127,"Wet",0,2007,1
2007-01-11,127,"Wet",0,2007,1
2007-01-12,127,"Wet",0,2007,1
2007-01-13,127,"Wet",0,2007,1
2007-01-14,127,"Wet",0,2007,1
2007-01-15,127,"Wet",0,2007,1
2007-01-16,127,"Wet",0,2007,1
2007-01-17,127,"Wet",0,2007,1
2007-01-18,127,"Wet",0,2007,1
2007-01-19,127,"Wet",0,2007,1
2007-01-20,127,"Wet",0,2007,1
2007-01-21,127,"Wet",0,2007,1
2007-01-22,127,"Wet",0,2007,1
2007-01-23,127,"Wet",0,2007,1
2007-01-24,127,"Wet",0,2007,1
2007-01-25,127,"Wet",0,2007,1
2007-01-26,127,"Wet",0,2007,1
2007-01-27,127,"Wet",0,2007,1
2007-01-28,127,"Wet",0,2007,1
2007-01-29,127,"Wet",0,2007,1
2007-01-30,127,"Wet",0,2007,1
2007-01-31,127,"Wet",0,2007,1
2007-02-01,127,"Wet",0,2007,2
2007-02-02,127,"Wet",0,2007,2
2007-02-03,127,"Wet",0,2007,2
2007-02-04,127,"Wet",0,2007,2
2007-02-05,127,"Wet",0,2007,2
2007-02-06,127,"Wet",0,2007,2
2007-02-07,127,"Wet",0,2007,2
2007-02-08,127,"Wet",0,2007,2
2007-02-09,127,"Wet",0,2007,2
2007-02-10,127,"Wet",0,2007,2
2007-02-11,127,"Wet",0,2007,2
2007-02-12,127,"Wet",0,2007,2
2007-02-13,127,"Wet",0,2007,2
2007-02-14,127,"Wet",0,2007,2
2007-02-15,127,"Wet",0,2007,2
2007-02-16,127,"Wet",0,2007,2
2007-02-17,127,"Wet",0,2007,2
2007-02-18,127,"Wet",0,2007,2
2007-02-19,127,"Wet",0,2007,2
2007-02-20,127,"Wet",0,2007,2
2007-02-21,127,"Wet",0,2007,2
2007-02-22,127,"Wet",0,2007,2
2007-02-23,127,"Wet",0,2007,2
2007-02-24,127,"Wet",0,2007,2
2007-02-25,127,"Wet",0,2007,2
2007-02-26,127,"Wet",0,2007,2
2007-02-27,127,"Wet",0,2007,2
2007-02-28,127,"Wet",0,2007,2
2007-03-01,127,"Wet",0,2007,3
2007-03-02,127,"Wet",0,2007,3
2007-03-03,127,"Wet",0,2007,3
