"Date","Mean_cfs"
2015-03-03,572
2015-03-04,454
2015-03-05,526
2015-03-06,546
2015-03-07,596
2015-03-08,527
2015-03-09,499
2015-03-10,515
2015-03-11,490
2015-03-12,462
2015-03-13,414
2015-03-14,445
2015-03-15,494
2015-03-16,498
2015-03-17,509
2015-03-18,467
2015-03-19,554
2015-03-20,626
2015-03-21,615
2015-03-22,827
2015-03-23,1080
2015-03-24,943
2015-03-25,991
2015-03-26,958
2015-03-27,1020
2015-03-28,1050
2015-03-29,1100
2015-03-30,1010
2015-03-31,977
2015-04-01,917
2015-04-02,963
2015-04-03,1170
2015-04-04,1280
2015-04-05,1380
2015-04-06,1280
2015-04-07,1110
2015-04-08,931
2015-04-09,688
2015-04-10,628
2015-04-11,540
2015-04-12,491
2015-04-13,431
2015-04-14,364
2015-04-15,410
2015-04-16,378
2015-04-17,351
2015-04-18,377
2015-04-19,356
2015-04-20,387
2015-04-21,360
2015-04-22,319
2015-04-23,323
2015-04-24,316
2015-04-25,322
2015-04-26,309
2015-04-27,340
2015-04-28,357
2015-04-29,396
2015-04-30,361
2015-05-01,384
2015-05-02,347
2015-05-03,312
2015-05-04,333
2015-05-05,315
2015-05-06,398
2015-05-07,461
2015-05-08,449
2015-05-09,665
2015-05-10,654
2015-05-11,652
2015-05-12,502
2015-05-13,481
2015-05-14,467
2015-05-15,625
2015-05-16,708
2015-05-17,699
2015-05-18,773
2015-05-19,710
2015-05-20,859
2015-05-21,930
2015-05-22,1310
2015-05-23,2110
2015-05-24,2610
2015-05-25,2920
2015-05-26,3140
2015-05-27,3030
2015-05-28,2600
2015-05-29,2310
2015-05-30,1870
2015-05-31,1590
2015-06-01,1310
2015-06-02,1090
2015-06-03,884
2015-06-04,779
2015-06-05,695
2015-06-06,700
2015-06-07,734
2015-06-08,674
2015-06-09,692
2015-06-10,675
2015-06-11,654
2015-06-12,805
2015-06-13,1330
2015-06-14,1580
2015-06-15,1700
2015-06-16,1700
2015-06-17,1850
2015-06-18,1870
2015-06-19,1740
2015-06-20,1640
2015-06-21,1550
2015-06-22,1480
2015-06-23,1360
2015-06-24,1130
2015-06-25,915
2015-06-26,769
2015-06-27,681
2015-06-28,625
2015-06-29,847
2015-06-30,808
2015-07-01,561
2015-07-02,557
2015-07-03,539
2015-07-04,482
2015-07-05,589
2015-07-06,757
2015-07-07,640
2015-07-08,1280
2015-07-09,1970
2015-07-10,2500
2015-07-11,2020
2015-07-12,2160
2015-07-13,1690
2015-07-14,1930
2015-07-15,1640
2015-07-16,1630
2015-07-17,1400
2015-07-18,974
2015-07-19,570
2015-07-20,539
2015-07-21,511
2015-07-22,486
2015-07-23,554
2015-07-24,430
2015-07-25,378
2015-07-26,335
2015-07-27,322
2015-07-28,350
2015-07-29,374
2015-07-30,561
2015-07-31,606
2015-08-01,742
2015-08-02,886
2015-08-03,1050
2015-08-04,788
2015-08-05,810
2015-08-06,563
2015-08-07,421
2015-08-08,285
2015-08-09,281
2015-08-10,275
2015-08-11,269
2015-08-12,188
2015-08-13,258
2015-08-14,255
2015-08-15,206
2015-08-16,216
2015-08-17,223
2015-08-18,203
2015-08-19,179
2015-08-20,177
2015-08-21,167
2015-08-22,161
2015-08-23,166
2015-08-24,154
2015-08-25,168
2015-08-26,141
2015-08-27,157
2015-08-28,163
2015-08-29,176
2015-08-30,177
2015-08-31,163
2015-09-01,162
2015-09-02,174
2015-09-03,191
2015-09-04,116
2015-09-05,111
2015-09-06,108
2015-09-07,106
2015-09-08,109
2015-09-09,92.7
2015-09-10,81
2015-09-11,63.7
2015-09-12,51.5
2015-09-13,48
2015-09-14,45.6
2015-09-15,38.4
2015-09-16,36.9
2015-09-17,38.3
2015-09-18,38.3
2015-09-19,38.1
2015-09-20,37.8
2015-09-21,37.1
2015-09-22,37.7
2015-09-23,37
2015-09-24,88.9
2015-09-25,85.8
2015-09-26,67.8
2015-09-27,59.3
2015-09-28,60.1
2015-09-29,46.4
2015-09-30,35.9
2015-10-01,35.8
2015-10-02,36.2
2015-10-03,36
2015-10-04,35.2
2015-10-05,41.6
2015-10-06,47.6
2015-10-07,87.1
2015-10-08,153
2015-10-09,160
2015-10-10,98
2015-10-11,96.3
2015-10-12,82.9
2015-10-13,64.2
2015-10-14,71
2015-10-15,74.3
2015-10-16,67.2
2015-10-17,60
2015-10-18,59.7
2015-10-19,79.9
2015-10-20,98.7
2015-10-21,285
2015-10-22,416
2015-10-23,638
2015-10-24,763
2015-10-25,823
2015-10-26,711
2015-10-27,599
2015-10-28,563
2015-10-29,550
2015-10-30,488
2015-10-31,506
2015-11-01,530
2015-11-02,531
2015-11-03,523
2015-11-04,526
2015-11-05,519
2015-11-06,538
2015-11-07,599
2015-11-08,628
2015-11-09,690
2015-11-10,726
2015-11-11,763
2015-11-12,967
2015-11-13,1030
2015-11-14,1060
2015-11-15,1090
2015-11-16,1140
2015-11-17,1190
2015-11-18,1340
2015-11-19,1350
2015-11-20,1330
2015-11-21,1370
2015-11-22,1390
2015-11-23,1340
2015-11-24,1300
2015-11-25,1300
2015-11-26,1320
2015-11-27,1350
2015-11-28,1330
2015-11-29,1350
2015-11-30,1370
2015-12-01,1440
2015-12-02,1470
2015-12-03,1430
2015-12-04,1460
2015-12-05,1430
2015-12-06,1420
2015-12-07,1400
2015-12-08,1410
2015-12-09,1460
2015-12-10,1550
2015-12-11,1520
2015-12-12,1590
2015-12-13,1590
2015-12-14,1630
2015-12-15,1600
2015-12-16,1640
2015-12-17,1610
2015-12-18,1600
2015-12-19,1560
2015-12-20,1580
2015-12-21,1670
2015-12-22,1700
2015-12-23,1680
2015-12-24,1570
2015-12-25,1510
2015-12-26,1350
2015-12-27,1250
2015-12-28,1210
2015-12-29,1180
2015-12-30,1130
2015-12-31,1060
2016-01-01,984
2016-01-02,942
2016-01-03,898
2016-01-04,887
2016-01-05,893
2016-01-06,894
2016-01-07,908
2016-01-08,973
2016-01-09,944
2016-01-10,941
2016-01-11,989
2016-01-12,969
2016-01-13,972
2016-01-14,951
2016-01-15,911
2016-01-16,862
2016-01-17,827
2016-01-18,825
2016-01-19,817
2016-01-20,893
2016-01-21,896
2016-01-22,877
2016-01-23,869
2016-01-24,858
2016-01-25,853
2016-01-26,843
2016-01-27,805
2016-01-28,727
2016-01-29,733
2016-01-30,735
2016-01-31,722
2016-02-01,695
2016-02-02,688
2016-02-03,689
2016-02-04,698
2016-02-05,759
2016-02-06,734
2016-02-07,738
2016-02-08,728
2016-02-09,721
2016-02-10,733
2016-02-11,735
2016-02-12,726
2016-02-13,724
2016-02-14,726
2016-02-15,779
2016-02-16,789
2016-02-17,857
2016-02-18,859
2016-02-19,949
2016-02-20,1040
2016-02-21,1130
2016-02-22,1130
2016-02-23,1130
2016-02-24,1120
2016-02-25,1310
2016-02-26,1290
2016-02-27,1290
2016-02-28,1260
2016-02-29,1120
2016-03-01,972
2016-03-02,793
2016-03-03,794
2016-03-04,790
2016-03-05,791
2016-03-06,936
2016-03-07,1140
2016-03-08,992
2016-03-09,930
2016-03-10,815
2016-03-11,745
2016-03-12,870
2016-03-13,981
2016-03-14,976
2016-03-15,915
2016-03-16,829
2016-03-17,707
2016-03-18,675
2016-03-19,610
2016-03-20,574
2016-03-21,561
2016-03-22,539
2016-03-23,484
2016-03-24,571
2016-03-25,556
2016-03-26,592
2016-03-27,627
2016-03-28,635
2016-03-29,563
2016-03-30,524
2016-03-31,529
2016-04-01,443
2016-04-02,439
2016-04-03,420
2016-04-04,469
2016-04-05,463
2016-04-06,422
2016-04-07,354
2016-04-08,305
2016-04-09,387
2016-04-10,310
2016-04-11,357
2016-04-12,368
2016-04-13,350
2016-04-14,438
2016-04-15,447
2016-04-16,378
2016-04-17,374
2016-04-18,394
2016-04-19,350
2016-04-20,346
2016-04-21,462
2016-04-22,481
2016-04-23,536
2016-04-24,565
2016-04-25,589
2016-04-26,575
2016-04-27,587
2016-04-28,677
2016-04-29,644
2016-04-30,623
2016-05-01,590
2016-05-02,597
2016-05-03,639
2016-05-04,610
2016-05-05,542
2016-05-06,491
2016-05-07,478
2016-05-08,464
2016-05-09,506
2016-05-10,483
2016-05-11,457
2016-05-12,486
2016-05-13,539
2016-05-14,562
2016-05-15,555
2016-05-16,570
2016-05-17,688
2016-05-18,922
2016-05-19,1070
2016-05-20,1210
2016-05-21,1310
2016-05-22,1420
2016-05-23,1480
2016-05-24,1430
2016-05-25,1460
2016-05-26,1860
2016-05-27,2060
2016-05-28,2160
2016-05-29,2190
2016-05-30,2240
2016-05-31,2240
2016-06-01,2280
2016-06-02,2320
2016-06-03,2300
2016-06-04,2320
2016-06-05,2330
2016-06-06,2440
2016-06-07,2450
2016-06-08,2530
2016-06-09,2630
2016-06-10,2630
2016-06-11,2590
2016-06-12,2710
2016-06-13,2590
2016-06-14,2320
2016-06-15,2160
2016-06-16,1890
2016-06-17,1720
2016-06-18,1660
2016-06-19,1600
2016-06-20,1490
2016-06-21,1200
2016-06-22,974
2016-06-23,956
2016-06-24,895
2016-06-25,551
2016-06-26,458
2016-06-27,426
2016-06-28,402
2016-06-29,373
2016-06-30,345
2016-07-01,296
2016-07-02,305
2016-07-03,296
2016-07-04,305
2016-07-05,339
2016-07-06,311
2016-07-07,283
2016-07-08,269
2016-07-09,245
2016-07-10,221
2016-07-11,196
2016-07-12,173
2016-07-13,154
2016-07-14,143
2016-07-15,124
2016-07-16,104
2016-07-17,95.7
2016-07-18,87
2016-07-19,81.1
2016-07-20,80.6
2016-07-21,95.9
2016-07-22,65.2
2016-07-23,71.6
2016-07-24,74.3
2016-07-25,74.1
2016-07-26,68
2016-07-27,67.3
2016-07-28,67.4
2016-07-29,65.5
2016-07-30,61.9
2016-07-31,60.7
2016-08-01,205
2016-08-02,236
2016-08-03,186
2016-08-04,250
2016-08-05,169
2016-08-06,293
2016-08-07,398
2016-08-08,293
2016-08-09,423
2016-08-10,380
2016-08-11,388
2016-08-12,273
2016-08-13,216
2016-08-14,235
2016-08-15,181
2016-08-16,167
2016-08-17,363
2016-08-18,92.1
2016-08-19,107
2016-08-20,89.9
2016-08-21,95.9
2016-08-22,175
2016-08-23,92.2
2016-08-24,107
2016-08-25,194
2016-08-26,263
2016-08-27,303
2016-08-28,230
2016-08-29,242
2016-08-30,230
2016-08-31,152
2016-09-01,90.5
2016-09-02,83.3
2016-09-03,77
2016-09-04,78.2
2016-09-05,66.6
2016-09-06,65
2016-09-07,69.8
2016-09-08,68.9
2016-09-09,69.1
2016-09-10,67.8
2016-09-11,66.9
2016-09-12,66.4
2016-09-13,63.2
2016-09-14,62
2016-09-15,69.8
2016-09-16,79.1
2016-09-17,69.9
2016-09-18,61.7
2016-09-19,60.9
2016-09-20,60.6
2016-09-21,61.6
2016-09-22,59.3
2016-09-23,53.1
2016-09-24,47.1
2016-09-25,62.3
2016-09-26,86.6
2016-09-27,43.2
2016-09-28,37
2016-09-29,36.8
2016-09-30,34.7
2016-10-01,33.2
2016-10-02,32.8
2016-10-03,34.2
2016-10-04,33.5
2016-10-05,34
2016-10-06,NA
2016-10-07,33.1
2016-10-08,33.5
2016-10-09,154
2016-10-10,79.7
2016-10-11,40.2
2016-10-12,53.4
2016-10-13,35.5
2016-10-14,33.1
2016-10-15,31.7
2016-10-16,36.7
2016-10-17,35.2
2016-10-18,39.2
2016-10-19,39.2
2016-10-20,39.3
2016-10-21,39.5
2016-10-22,39
2016-10-23,39.3
2016-10-24,39.7
2016-10-25,40.5
2016-10-26,39.6
2016-10-27,40.6
2016-10-28,40.6
2016-10-29,41
2016-10-30,41.5
2016-10-31,55.8
2016-11-01,143
2016-11-02,204
2016-11-03,247
2016-11-04,579
2016-11-05,554
2016-11-06,676
2016-11-07,480
2016-11-08,551
2016-11-09,430
2016-11-10,502
2016-11-11,491
2016-11-12,488
2016-11-13,503
2016-11-14,515
2016-11-15,562
2016-11-16,585
2016-11-17,586
2016-11-18,596
2016-11-19,639
2016-11-20,656
2016-11-21,710
2016-11-22,738
2016-11-23,866
2016-11-24,777
2016-11-25,767
2016-11-26,748
2016-11-27,753
2016-11-28,760
2016-11-29,773
2016-11-30,769
2016-12-01,764
2016-12-02,754
2016-12-03,747
2016-12-04,742
2016-12-05,727
2016-12-06,730
2016-12-07,734
2016-12-08,757
2016-12-09,761
2016-12-10,797
2016-12-11,792
2016-12-12,801
2016-12-13,796
2016-12-14,803
2016-12-15,823
2016-12-16,855
2016-12-17,842
2016-12-18,819
2016-12-19,847
2016-12-20,812
2016-12-21,807
2016-12-22,792
2016-12-23,870
2016-12-24,922
2016-12-25,788
2016-12-26,765
2016-12-27,730
2016-12-28,721
2016-12-29,734
2016-12-30,757
2016-12-31,801
2017-01-01,735
2017-01-02,749
2017-01-03,712
2017-01-04,712
2017-01-05,735
2017-01-06,703
2017-01-07,672
2017-01-08,668
2017-01-09,675
2017-01-10,707
2017-01-11,711
2017-01-12,692
2017-01-13,719
2017-01-14,711
2017-01-15,746
2017-01-16,886
2017-01-17,1100
2017-01-18,947
2017-01-19,877
2017-01-20,946
2017-01-21,935
2017-01-22,920
2017-01-23,851
2017-01-24,800
2017-01-25,779
2017-01-26,743
2017-01-27,722
2017-01-28,691
2017-01-29,666
2017-01-30,664
2017-01-31,631
2017-02-01,624
2017-02-02,579
2017-02-03,589
2017-02-04,571
2017-02-05,574
2017-02-06,660
2017-02-07,680
2017-02-08,690
2017-02-09,699
2017-02-10,710
2017-02-11,747
2017-02-12,755
2017-02-13,837
2017-02-14,884
2017-02-15,989
2017-02-16,1000
2017-02-17,981
2017-02-18,967
2017-02-19,1040
2017-02-20,1050
2017-02-21,1060
2017-02-22,1060
2017-02-23,1060
2017-02-24,996
2017-02-25,1000
2017-02-26,995
2017-02-27,999
2017-02-28,959
2017-03-01,943
2017-03-02,741
2017-03-03,674
2017-03-04,616
2017-03-05,657
2017-03-06,653
2017-03-07,626
2017-03-08,621
2017-03-09,603
2017-03-10,604
2017-03-11,703
2017-03-12,706
2017-03-13,684
2017-03-14,625
2017-03-15,655
2017-03-16,705
2017-03-17,884
2017-03-18,1070
2017-03-19,1440
2017-03-20,1570
2017-03-21,1620
2017-03-22,1890
2017-03-23,2280
2017-03-24,2510
2017-03-25,2640
2017-03-26,2760
2017-03-27,2900
2017-03-28,2960
2017-03-29,3100
2017-03-30,3250
2017-03-31,3090
2017-04-01,3190
2017-04-02,3390
2017-04-03,3190
2017-04-04,3390
2017-04-05,3470
2017-04-06,3110
2017-04-07,2910
2017-04-08,2650
2017-04-09,2280
2017-04-10,2240
2017-04-11,2280
2017-04-12,2250
2017-04-13,2270
2017-04-14,2200
2017-04-15,2130
2017-04-16,2520
2017-04-17,2890
2017-04-18,3010
2017-04-19,3060
2017-04-20,3090
2017-04-21,3080
2017-04-22,3080
2017-04-23,3150
2017-04-24,3210
2017-04-25,3220
2017-04-26,3620
2017-04-27,3860
2017-04-28,4010
2017-04-29,3980
2017-04-30,3700
2017-05-01,3750
2017-05-02,3780
2017-05-03,3540
2017-05-04,3100
2017-05-05,2730
2017-05-06,2530
2017-05-07,2530
2017-05-08,2590
2017-05-09,2670
2017-05-10,2770
2017-05-11,3250
2017-05-12,3580
2017-05-13,3680
2017-05-14,3900
2017-05-15,4310
2017-05-16,4320
2017-05-17,4470
2017-05-18,4610
2017-05-19,4580
2017-05-20,5020
2017-05-21,4940
2017-05-22,4990
2017-05-23,4940
2017-05-24,4750
2017-05-25,4290
2017-05-26,3600
2017-05-27,3150
2017-05-28,3130
2017-05-29,3210
2017-05-30,3220
2017-05-31,3170
2017-06-01,3130
2017-06-02,3250
2017-06-03,3170
2017-06-04,3170
2017-06-05,3070
2017-06-06,2940
2017-06-07,2870
2017-06-08,2950
2017-06-09,2870
2017-06-10,2870
2017-06-11,2940
2017-06-12,2970
2017-06-13,2830
2017-06-14,2640
2017-06-15,2510
2017-06-16,2160
2017-06-17,1690
2017-06-18,1350
2017-06-19,1100
2017-06-20,895
2017-06-21,717
2017-06-22,631
2017-06-23,627
2017-06-24,577
2017-06-25,590
2017-06-26,588
2017-06-27,597
2017-06-28,453
2017-06-29,377
2017-06-30,314
2017-07-01,321
2017-07-02,307
2017-07-03,287
2017-07-04,254
2017-07-05,234
2017-07-06,210
2017-07-07,178
2017-07-08,153
2017-07-09,131
2017-07-10,120
2017-07-11,109
2017-07-12,102
2017-07-13,99.4
2017-07-14,93.1
2017-07-15,84.7
2017-07-16,79.9
2017-07-17,79
2017-07-18,79.3
2017-07-19,78.6
2017-07-20,78.6
2017-07-21,77.9
2017-07-22,77.5
2017-07-23,78.1
2017-07-24,74.3
2017-07-25,69.1
2017-07-26,67.9
2017-07-27,67.4
2017-07-28,92.1
2017-07-29,163
2017-07-30,185
2017-07-31,258
2017-08-01,249
2017-08-02,363
2017-08-03,298
2017-08-04,252
2017-08-05,346
2017-08-06,276
2017-08-07,289
2017-08-08,256
2017-08-09,198
2017-08-10,166
2017-08-11,129
2017-08-12,252
2017-08-13,338
2017-08-14,308
2017-08-15,252
2017-08-16,166
2017-08-17,138
2017-08-18,124
2017-08-19,96.8
2017-08-20,114
2017-08-21,93.5
2017-08-22,90.4
2017-08-23,89.2
2017-08-24,97.6
2017-08-25,90.6
2017-08-26,87.8
2017-08-27,98.9
2017-08-28,123
2017-08-29,93.7
2017-08-30,87.2
2017-08-31,97
2017-09-01,92.5
2017-09-02,83.4
2017-09-03,84.1
2017-09-04,83.9
2017-09-05,79.6
2017-09-06,75.7
2017-09-07,70.7
2017-09-08,68.3
2017-09-09,59.3
2017-09-10,48.9
2017-09-11,40
2017-09-12,40.3
2017-09-13,42.1
2017-09-14,44.6
2017-09-15,48.3
2017-09-16,51.9
2017-09-17,52.7
2017-09-18,53.1
2017-09-19,53.9
2017-09-20,52.6
2017-09-21,56.5
2017-09-22,55.5
2017-09-23,54.7
2017-09-24,53.8
2017-09-25,54.2
2017-09-26,54.4
2017-09-27,76.2
2017-09-28,918
2017-09-29,1040
2017-09-30,3300
2017-10-01,1740
2017-10-02,2430
2017-10-03,2580
2017-10-04,2170
2017-10-05,1880
2017-10-06,2230
2017-10-07,3730
2017-10-08,3240
2017-10-09,2280
2017-10-10,1610
2017-10-11,1400
2017-10-12,1250
2017-10-13,1080
2017-10-14,974
2017-10-15,883
2017-10-16,765
2017-10-17,706
2017-10-18,628
2017-10-19,508
2017-10-20,484
2017-10-21,469
2017-10-22,456
2017-10-23,441
2017-10-24,472
2017-10-25,433
2017-10-26,424
2017-10-27,392
2017-10-28,415
2017-10-29,414
2017-10-30,414
2017-10-31,527
2017-11-01,611
2017-11-02,705
2017-11-03,673
2017-11-04,706
2017-11-05,742
2017-11-06,893
2017-11-07,971
2017-11-08,984
2017-11-09,1040
2017-11-10,1070
2017-11-11,1090
2017-11-12,1130
2017-11-13,1120
2017-11-14,1140
2017-11-15,1010
2017-11-16,1240
2017-11-17,1340
2017-11-18,1240
2017-11-19,1260
2017-11-20,1320
2017-11-21,1290
2017-11-22,1300
2017-11-23,1420
2017-11-24,1480
2017-11-25,1530
2017-11-26,1550
2017-11-27,1560
2017-11-28,1630
2017-11-29,1620
2017-11-30,1640
2017-12-01,1670
2017-12-02,1660
2017-12-03,1660
2017-12-04,1680
2017-12-05,1660
2017-12-06,1610
2017-12-07,1580
2017-12-08,1510
2017-12-09,1490
2017-12-10,1460
2017-12-11,1420
2017-12-12,1420
2017-12-13,1390
2017-12-14,1410
2017-12-15,1440
2017-12-16,1420
2017-12-17,1350
2017-12-18,1270
2017-12-19,1290
2017-12-20,1280
2017-12-21,1270
2017-12-22,1310
2017-12-23,1250
2017-12-24,1040
2017-12-25,945
2017-12-26,932
2017-12-27,911
2017-12-28,904
2017-12-29,890
2017-12-30,836
2017-12-31,804
2018-01-01,766
2018-01-02,752
2018-01-03,750
2018-01-04,752
2018-01-05,752
2018-01-06,782
2018-01-07,783
2018-01-08,821
2018-01-09,830
2018-01-10,832
2018-01-11,798
2018-01-12,754
2018-01-13,727
2018-01-14,711
2018-01-15,720
2018-01-16,712
2018-01-17,717
2018-01-18,701
2018-01-19,689
2018-01-20,690
2018-01-21,670
2018-01-22,640
2018-01-23,587
2018-01-24,613
2018-01-25,668
2018-01-26,700
2018-01-27,696
2018-01-28,661
2018-01-29,641
2018-01-30,658
2018-01-31,657
2018-02-01,628
2018-02-02,629
2018-02-03,658
2018-02-04,671
2018-02-05,678
2018-02-06,679
2018-02-07,686
2018-02-08,693
2018-02-09,697
2018-02-10,696
2018-02-11,689
2018-02-12,707
2018-02-13,690
2018-02-14,688
2018-02-15,700
2018-02-16,708
2018-02-17,740
2018-02-18,682
2018-02-19,681
2018-02-20,607
2018-02-21,614
2018-02-22,614
2018-02-23,628
2018-02-24,611
2018-02-25,608
2018-02-26,608
2018-02-27,579
2018-02-28,516
2018-03-01,460
2018-03-02,452
2018-03-03,436
2018-03-04,451
2018-03-05,453
2018-03-06,446
2018-03-07,413
2018-03-08,351
2018-03-09,348
2018-03-10,371
2018-03-11,350
2018-03-12,333
2018-03-13,336
2018-03-14,308
2018-03-15,293
2018-03-16,239
2018-03-17,233
2018-03-18,228
2018-03-19,242
2018-03-20,314
2018-03-21,276
2018-03-22,228
2018-03-23,153
2018-03-24,151
2018-03-25,187
2018-03-26,185
2018-03-27,147
2018-03-28,154
2018-03-29,142
2018-03-30,139
2018-03-31,140
2018-04-01,139
2018-04-02,133
2018-04-03,125
2018-04-04,117
2018-04-05,106
2018-04-06,95.7
2018-04-07,88.3
2018-04-08,81.4
2018-04-09,78.2
2018-04-10,76.6
2018-04-11,77.4
2018-04-12,77.4
2018-04-13,77.1
2018-04-14,77
2018-04-15,77
2018-04-16,77.1
2018-04-17,77.7
2018-04-18,77.7
2018-04-19,78.4
2018-04-20,78.5
2018-04-21,78.1
2018-04-22,78.1
2018-04-23,78.4
2018-04-24,78.5
2018-04-25,73.3
2018-04-26,69
2018-04-27,60.6
2018-04-28,55.6
2018-04-29,56.7
2018-04-30,57.2
2018-05-01,57.6
2018-05-02,58.5
2018-05-03,57.9
2018-05-04,57.8
2018-05-05,57.7
2018-05-06,58.3
2018-05-07,58.5
2018-05-08,58.3
2018-05-09,56.3
2018-05-10,57.9
2018-05-11,58.3
2018-05-12,59.1
2018-05-13,59.4
2018-05-14,58.8
2018-05-15,58.8
2018-05-16,59
2018-05-17,58.9
2018-05-18,59.6
2018-05-19,59.9
2018-05-20,60.6
2018-05-21,58.8
2018-05-22,58.4
2018-05-23,58.5
2018-05-24,57
2018-05-25,56.9
2018-05-26,56.9
2018-05-27,56.1
2018-05-28,56.2
2018-05-29,57.2
2018-05-30,55.7
2018-05-31,55.5
2018-06-01,52.5
2018-06-02,50.4
2018-06-03,48
2018-06-04,50.2
2018-06-05,59.8
2018-06-06,52.8
2018-06-07,43.8
2018-06-08,43.6
2018-06-09,45.4
2018-06-10,46.6
2018-06-11,46.8
2018-06-12,46.4
2018-06-13,44.1
2018-06-14,43.8
2018-06-15,43.7
2018-06-16,44.1
2018-06-17,46.9
2018-06-18,77.3
2018-06-19,101
2018-06-20,48.7
2018-06-21,47.7
2018-06-22,46.4
2018-06-23,45.8
2018-06-24,46.5
2018-06-25,45.9
2018-06-26,47
2018-06-27,47
2018-06-28,47.6
2018-06-29,46.4
2018-06-30,46.8
2018-07-01,47.3
2018-07-02,46.5
2018-07-03,45.5
2018-07-04,45.1
2018-07-05,42.8
2018-07-06,42
2018-07-07,42.6
2018-07-08,44
2018-07-09,43.7
2018-07-10,43.3
2018-07-11,43.9
2018-07-12,44.3
2018-07-13,44.5
2018-07-14,37.3
2018-07-15,49.6
2018-07-16,74.3
2018-07-17,49.1
2018-07-18,53.2
2018-07-19,42.5
2018-07-20,43.5
2018-07-21,44.5
2018-07-22,46
2018-07-23,46.7
2018-07-24,50.3
2018-07-25,50.4
2018-07-26,257
2018-07-27,774
2018-07-28,647
2018-07-29,794
2018-07-30,528
2018-07-31,662
2018-08-01,294
2018-08-02,126
2018-08-03,66.8
2018-08-04,135
2018-08-05,91.3
2018-08-06,64.2
2018-08-07,53.6
2018-08-08,42.5
2018-08-09,21.7
2018-08-10,32.8
2018-08-11,75.2
2018-08-12,69.7
2018-08-13,232
2018-08-14,368
2018-08-15,87.6
2018-08-16,35.7
2018-08-17,37.7
2018-08-18,31.6
2018-08-19,32.6
2018-08-20,32.1
2018-08-21,30.9
2018-08-22,95.8
2018-08-23,327
2018-08-24,65.9
2018-08-25,183
2018-08-26,322
2018-08-27,192
2018-08-28,64.1
2018-08-29,79.3
2018-08-30,57.5
2018-08-31,47.4
2018-09-01,44.7
2018-09-02,49.3
2018-09-03,57.8
2018-09-04,99.7
2018-09-05,214
2018-09-06,223
2018-09-07,15.7
2018-09-08,23
2018-09-09,22.3
2018-09-10,22.8
2018-09-11,29.5
2018-09-12,36.5
2018-09-13,36.6
2018-09-14,35.8
2018-09-15,36.4
2018-09-16,36.9
2018-09-17,30.7
2018-09-18,23
2018-09-19,22.4
2018-09-20,32.9
2018-09-21,29.4
2018-09-22,24
2018-09-23,23.3
2018-09-24,23
2018-09-25,24.4
2018-09-26,24.5
2018-09-27,24.2
2018-09-28,24.1
2018-09-29,23.9
2018-09-30,24.4
2018-10-01,23.9
2018-10-02,23.7
2018-10-03,24.2
2018-10-04,24.2
2018-10-05,23.3
2018-10-06,47.6
2018-10-07,27.6
2018-10-08,29.6
2018-10-09,52
2018-10-10,50.4
2018-10-11,28.2
2018-10-12,38.9
2018-10-13,27
2018-10-14,26.2
2018-10-15,24.2
2018-10-16,56.2
2018-10-17,59.1
2018-10-18,112
2018-10-19,111
2018-10-20,97.5
2018-10-21,94.1
2018-10-22,128
2018-10-23,374
2018-10-24,499
2018-10-25,434
2018-10-26,836
2018-10-27,597
2018-10-28,351
2018-10-29,306
2018-10-30,272
2018-10-31,280
2018-11-01,291
2018-11-02,300
2018-11-03,278
2018-11-04,342
2018-11-05,405
2018-11-06,401
2018-11-07,405
2018-11-08,406
2018-11-09,421
2018-11-10,412
2018-11-11,417
2018-11-12,409
2018-11-13,396
2018-11-14,381
2018-11-15,385
2018-11-16,391
2018-11-17,393
2018-11-18,377
2018-11-19,380
2018-11-20,381
2018-11-21,383
2018-11-22,378
2018-11-23,367
2018-11-24,359
2018-11-25,359
2018-11-26,360
2018-11-27,363
2018-11-28,365
2018-11-29,371
2018-11-30,374
2018-12-01,372
2018-12-02,377
2018-12-03,377
2018-12-04,378
2018-12-05,384
2018-12-06,418
2018-12-07,440
2018-12-08,446
2018-12-09,444
2018-12-10,442
2018-12-11,448
2018-12-12,481
2018-12-13,534
2018-12-14,550
2018-12-15,535
2018-12-16,525
2018-12-17,522
2018-12-18,529
2018-12-19,530
2018-12-20,525
2018-12-21,525
2018-12-22,536
2018-12-23,530
2018-12-24,517
2018-12-25,504
2018-12-26,519
2018-12-27,516
2018-12-28,535
2018-12-29,500
2018-12-30,502
2018-12-31,492
